"week","reports"
0.142857142857143,3
0.285714285714286,7
0.428571428571429,7
0.571428571428571,2
0.714285714285714,5
0.857142857142857,4
1,15
1.14285714285714,14
1.28571428571429,12
1.42857142857143,16
1.57142857142857,12
1.71428571428571,35
1.85714285714286,17
2,37
2.14285714285714,47
2.28571428571429,19
2.42857142857143,51
2.57142857142857,74
2.71428571428571,107
2.85714285714286,47
3,71
3.14285714285714,147
3.28571428571429,141
3.42857142857143,115
3.57142857142857,138
3.71428571428571,133
3.85714285714286,74
4,103
4.14285714285714,75
4.28571428571429,208
4.42857142857143,62
4.57142857142857,79
4.71428571428571,27
4.85714285714286,101
5,66
5.14285714285714,30
5.28571428571429,15
5.42857142857143,21
5.57142857142857,8
5.71428571428571,12
5.85714285714286,6
6,4
6.14285714285714,4
6.28571428571429,5
6.42857142857143,1
6.57142857142857,1
6.71428571428571,1
6.85714285714286,0
7,0
7.14285714285714,0
7.28571428571429,0
7.42857142857143,0
7.57142857142857,0
7.71428571428571,0
7.85714285714286,0
8,0
8.14285714285714,0
8.28571428571428,0
8.42857142857143,0
8.57142857142857,0
8.71428571428571,0
8.85714285714286,0
9,0
9.14285714285714,0
9.28571428571428,0
9.42857142857143,0
9.57142857142857,0
9.71428571428571,0
9.85714285714286,0
10,0
