"task_id","simulation_seed","simulation_attempt","observed_data_md5","model","Nmif","week","B_estimate","B_true","path_semantics"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,0.142857142857143,4.69427502991234,4,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,0.285714285714286,4.56632902786656,4,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,0.428571428571429,4.4608468753279,4,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,0.571428571428571,4.37503363130202,4,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,0.714285714285714,4.30647533455745,4,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,0.857142857142857,4.25306032759854,4,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,1,4.21291459277877,4,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,1.14285714285714,4.18434824831408,4,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,1.28571428571429,4.16581104547088,4,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,1.42857142857143,4.15585524831027,4,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,1.57142857142857,4.15310470213455,4,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,1.71428571428571,4.1562292336618,4,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,1.85714285714286,4.16392379450086,4,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,2,4.17489197330004,4,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,2.14285714285714,4.18783367003983,4,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,2.28571428571429,4.20143685389796,4,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,2.42857142857143,4.21437341687421,4,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,2.57142857142857,4.22529918994636,4,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,2.71428571428571,4.23285820670128,4,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,2.85714285714286,4.23569128028085,4,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,3,4.23244890224194,4,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,3.14285714285714,4.22180837636771,4,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,3.28571428571429,4.20249496772548,4,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,3.42857142857143,4.17335252679912,4,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,3.57142857142857,4.1338515943503,4,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,3.71428571428571,4.08390066255418,4,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,3.85714285714286,4.0235098692081,4,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,4,3.95278979374042,4,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,4.14285714285714,3.87195454156167,4,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,4.28571428571429,3.78132317484613,4,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,4.42857142857143,3.68131934953487,4,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,4.57142857142857,3.57246905633,4,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,4.71428571428571,3.45539640782039,4,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,4.85714285714286,3.33081746357366,4,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,5,3.19953213865339,4,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,5.14285714285714,3.06241429687818,2,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,5.28571428571429,2.92040018628896,2,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,5.42857142857143,2.77447542861552,2,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,5.57142857142857,2.62566082482444,2,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,5.71428571428571,2.47499728289623,2,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,5.85714285714286,2.3235302097436,2,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,6,2.17229373480932,2,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,6.14285714285714,2.0222951468719,2,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,6.28571428571429,1.87449992688858,2,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,6.42857142857143,1.72981774777924,2,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,6.57142857142857,1.58908978694839,2,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,6.71428571428571,1.45308307344949,2,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,6.85714285714286,1.32276960314098,2,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,7,1.19932818161623,2,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,7.14285714285714,1.08361048854587,2,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,7.28571428571429,0.976137391948811,2,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,7.42857142857143,0.877147329118967,2,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,7.57142857142857,0.786645834719337,2,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,7.71428571428571,0.704453473025487,2,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,7.85714285714286,0.630250219847322,2,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,8,0.563615048499422,2,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,8.14285714285714,0.504060071641811,2,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,8.28571428571428,0.451059064279379,2,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,8.42857142857143,0.404070544363341,2,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,8.57142857142857,0.362555827520765,2,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,8.71428571428571,0.325992618140766,2,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,8.85714285714286,0.293884769254376,2,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,9,0.26576885707506,2,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,9.14285714285714,0.241218189738534,2,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,9.28571428571428,0.219844818184951,2,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,9.42857142857143,0.201300051925956,2,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,9.57142857142857,0.185273912538403,2,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,9.71428571428571,0.171493889576699,2,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,9.85714285714286,0.15972330162288,2,"deterministic_selected_bspline_trajectory"
1,1001,1,"64a1b5c02bdecc100b37ee56029391d3","bspline_B",600,10,0.149759512274471,2,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,0.142857142857143,5.08770951487191,4,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,0.285714285714286,4.77063094806839,4,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,0.428571428571429,4.52368206348395,4,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,0.571428571428571,4.33426738775542,4,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,0.714285714285714,4.19267630969049,4,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,0.857142857142857,4.09132153664698,4,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,1,4.0241778598916,4,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,1.14285714285714,3.98636109193315,4,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,1.28571428571429,3.97380590527061,4,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,1.42857142857143,3.98301414347052,4,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,1.57142857142857,4.01085409229569,4,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,1.71428571428571,4.05439754424859,4,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,1.85714285714286,4.11078614009421,4,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,2,4.17712198827646,4,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,2.14285714285714,4.25038029815344,4,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,2.28571428571429,4.32734391650617,4,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,2.42857142857143,4.40456131952671,4,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,2.57142857142857,4.47833079201698,4,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,2.71428571428571,4.54471416801474,4,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,2.85714285714286,4.59958351915257,4,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,3,4.63870345134092,4,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,3.14285714285714,4.65785011647374,4,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,3.28571428571429,4.6529656269482,4,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,3.42857142857143,4.62060441469008,4,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,3.57142857142857,4.56086056427244,4,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,3.71428571428571,4.47622971304208,4,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,3.85714285714286,4.36955359430637,4,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,4,4.24387398030781,4,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,4.14285714285714,4.10232592749611,4,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,4.28571428571429,3.94804130918234,4,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,4.42857142857143,3.78406534990588,4,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,4.57142857142857,3.61328777068768,4,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,4.71428571428571,3.43838914942362,4,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,4.85714285714286,3.26180224429991,4,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,5,3.08568734747071,4,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,5.14285714285714,2.91192023977868,2,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,5.28571428571429,2.74209099828908,2,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,5.42857142857143,2.57751174898159,2,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,5.57142857142857,2.41923143214002,2,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,5.71428571428571,2.26805572939134,2,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,5.85714285714286,2.12457046012364,2,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,6,1.98916696414915,2,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,6.14285714285714,1.86206822331454,2,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,6.28571428571429,1.74335471784935,2,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,6.42857142857143,1.63298924861975,2,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,6.57142857142857,1.53084017351007,2,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,6.71428571428571,1.43669808592718,2,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,6.85714285714286,1.35004061680144,2,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,7,1.26999109226277,2,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,7.14285714285714,1.19575646907118,2,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,7.28571428571429,1.1266492531193,2,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,7.42857142857143,1.06207298576498,2,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,7.57142857142857,1.0015100988003,2,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,7.71428571428571,0.944511716873169,2,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,7.85714285714286,0.890689061659667,2,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,8,0.839706172702185,2,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,8.14285714285714,0.7912737087523,2,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,8.28571428571428,0.74514363318779,2,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,8.42857142857143,0.701104619584355,2,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,8.57142857142857,0.658978040380735,2,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,8.71428571428571,0.618614424022519,2,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,8.85714285714286,0.57989028498972,2,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,9,0.542705247480285,2,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,9.14285714285714,0.50697939783945,2,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,9.28571428571428,0.472650813551693,2,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,9.42857142857143,0.439673228084258,2,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,9.57142857142857,0.4080138013206,2,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,9.71428571428571,0.377650974889284,2,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,9.85714285714286,0.348572400442982,2,"deterministic_selected_bspline_trajectory"
2,1002,1,"e4e6b4250fb680a6bc44a4c1f239d72e","bspline_B",600,10,0.320772936871906,2,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,0.142857142857143,4.05869417750813,4,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,0.285714285714286,3.54746429189142,4,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,0.428571428571429,3.17926356236041,4,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,0.571428571428571,2.9163286955074,4,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,0.714285714285714,2.73320679011424,4,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,0.857142857142857,2.61251765953936,4,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,1,2.54226808401431,4,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,1.14285714285714,2.5141053096541,4,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,1.28571428571429,2.52214608300543,4,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,1.42857142857143,2.56216033950425,4,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,1.57142857142857,2.63097250119361,4,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,1.71428571428571,2.72599398835308,4,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,1.85714285714286,2.84483250552696,4,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,2,2.98494528838889,4,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,2.14285714285714,3.14331972165868,4,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,2.28571428571429,3.31617843412503,4,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,2.42857142857143,3.49871863237622,4,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,2.57142857142857,3.68490742487785,4,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,2.71428571428571,3.86736555465216,4,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,2.85714285714286,4.03737965298904,4,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,3,4.18508535599882,4,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,3.14285714285714,4.29985744488498,4,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,3.28571428571429,4.37092591171371,4,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,3.42857142857143,4.38878757537765,4,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,3.57142857142857,4.35228337072476,4,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,3.71428571428571,4.26650026044143,4,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,3.85714285714286,4.13805348760701,4,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,4,3.9744573025031,4,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,4.14285714285714,3.7835953684193,4,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,4.28571428571429,3.5732577939935,4,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,4.42857142857143,3.3507693221773,4,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,4.57142857142857,3.12271917060274,4,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,4.71428571428571,2.89479122499902,4,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,4.85714285714286,2.67168459403396,4,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,5,2.45710913681348,4,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,5.14285714285714,2.2538381769946,2,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,5.28571428571429,2.06380062630585,2,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,5.42857142857143,1.88819644246742,2,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,5.57142857142857,1.7276220475097,2,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,5.71428571428571,1.58219544356709,2,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,5.85714285714286,1.45167384308206,2,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,6,1.33555939105228,2,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,6.14285714285714,1.23319084652812,2,"deterministic_selected_bspline_trajectory"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","bspline_B",600,6.28571428571429,1.14382086393754,2,"deterministic_selected_bspline_trajectory"
