"week","reports"
0.142857142857143,7
0.285714285714286,5
0.428571428571429,8
0.571428571428571,3
0.714285714285714,10
0.857142857142857,5
1,21
1.14285714285714,18
1.28571428571429,12
1.42857142857143,13
1.57142857142857,35
1.71428571428571,13
1.85714285714286,15
2,46
2.14285714285714,57
2.28571428571429,42
2.42857142857143,36
2.57142857142857,54
2.71428571428571,38
2.85714285714286,80
3,161
3.14285714285714,99
3.28571428571429,81
3.42857142857143,111
3.57142857142857,109
3.71428571428571,174
3.85714285714286,73
4,137
4.14285714285714,93
4.28571428571429,171
4.42857142857143,125
4.57142857142857,68
4.71428571428571,102
4.85714285714286,76
5,45
5.14285714285714,13
5.28571428571429,21
5.42857142857143,27
5.57142857142857,19
5.71428571428571,23
5.85714285714286,15
6,3
6.14285714285714,2
6.28571428571429,2
6.42857142857143,3
6.57142857142857,0
6.71428571428571,1
6.85714285714286,0
7,0
7.14285714285714,0
7.28571428571429,0
7.42857142857143,0
7.57142857142857,0
7.71428571428571,0
7.85714285714286,0
8,0
8.14285714285714,0
8.28571428571428,0
8.42857142857143,0
8.57142857142857,0
8.71428571428571,0
8.85714285714286,0
9,0
9.14285714285714,0
9.28571428571428,0
9.42857142857143,0
9.57142857142857,0
9.71428571428571,0
9.85714285714286,0
10,0
