"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9987,8,5,3,1
0.285714285714286,"1",9983,9,8,4,4
0.428571428571429,"1",9975,11,14,8,8
0.571428571428571,"1",9972,6,22,3,4
0.714285714285714,"1",9972,5,23,0,0
0.857142857142857,"1",9968,6,26,4,3
1,"1",9963,9,28,5,2
1.14285714285714,"1",9960,7,33,3,3
1.28571428571429,"1",9959,5,36,1,0
1.42857142857143,"1",9953,9,38,6,7
1.57142857142857,"1",9948,12,40,5,2
1.71428571428571,"1",9938,20,42,10,2
1.85714285714286,"1",9930,22,48,8,5
2,"1",9920,23,57,10,7
2.14285714285714,"1",9909,27,64,11,4
2.28571428571429,"1",9893,32,75,16,6
2.42857142857143,"1",9867,43,90,26,10
2.57142857142857,"1",9839,54,107,28,14
2.71428571428571,"1",9799,69,132,40,27
2.85714285714286,"1",9760,72,168,39,21
3,"1",9713,82,205,47,19
3.14285714285714,"1",9670,92,238,43,14
3.28571428571429,"1",9614,99,287,56,54
3.42857142857143,"1",9551,124,325,63,36
3.57142857142857,"1",9479,141,380,72,25
3.71428571428571,"1",9406,148,446,73,31
3.85714285714286,"1",9329,168,503,77,34
4,"1",9238,178,584,91,15
4.14285714285714,"1",9129,213,658,109,42
4.28571428571429,"1",9003,250,747,126,81
4.42857142857143,"1",8873,263,864,130,72
4.57142857142857,"1",8709,309,982,164,89
4.71428571428571,"1",8549,349,1102,160,68
4.85714285714286,"1",8368,374,1258,181,46
5,"1",8180,422,1398,188,105
5.14285714285714,"1",8084,350,1566,96,43
5.28571428571429,"1",8012,278,1710,72,47
5.42857142857143,"1",7958,217,1825,54,15
5.57142857142857,"1",7926,170,1904,32,26
5.71428571428571,"1",7893,132,1975,33,31
5.85714285714286,"1",7872,113,2015,21,8
6,"1",7849,93,2058,23,8
6.14285714285714,"1",7829,79,2092,20,12
6.28571428571429,"1",7816,60,2124,13,15
6.42857142857143,"1",7804,52,2144,12,6
6.57142857142857,"1",7793,49,2158,11,9
6.71428571428571,"1",7772,56,2172,21,5
6.85714285714286,"1",7763,43,2194,9,3
7,"1",7757,37,2206,6,2
7.14285714285714,"1",7749,32,2219,8,7
7.28571428571429,"1",7743,27,2230,6,3
7.42857142857143,"1",7739,20,2241,4,2
7.57142857142857,"1",7736,15,2249,3,1
7.71428571428571,"1",7731,17,2252,5,2
7.85714285714286,"1",7725,19,2256,6,2
8,"1",7721,15,2264,4,1
8.14285714285714,"1",7720,11,2269,1,0
8.28571428571428,"1",7719,11,2270,1,0
8.42857142857143,"1",7714,10,2276,5,1
8.57142857142857,"1",7709,11,2280,5,0
8.71428571428571,"1",7709,9,2282,0,0
8.85714285714286,"1",7709,6,2285,0,0
9,"1",7709,3,2288,0,0
9.14285714285714,"1",7709,2,2289,0,0
9.28571428571428,"1",7708,2,2290,1,1
9.42857142857143,"1",7707,2,2291,1,2
9.57142857142857,"1",7706,1,2293,1,0
9.71428571428571,"1",7705,1,2294,1,0
9.85714285714286,"1",7704,2,2294,1,0
10,"1",7704,1,2295,0,0
