"week","reports"
0.142857142857143,1
0.285714285714286,4
0.428571428571429,8
0.571428571428571,4
0.714285714285714,0
0.857142857142857,3
1,2
1.14285714285714,3
1.28571428571429,0
1.42857142857143,7
1.57142857142857,2
1.71428571428571,2
1.85714285714286,5
2,7
2.14285714285714,4
2.28571428571429,6
2.42857142857143,10
2.57142857142857,14
2.71428571428571,27
2.85714285714286,21
3,19
3.14285714285714,14
3.28571428571429,54
3.42857142857143,36
3.57142857142857,25
3.71428571428571,31
3.85714285714286,34
4,15
4.14285714285714,42
4.28571428571429,81
4.42857142857143,72
4.57142857142857,89
4.71428571428571,68
4.85714285714286,46
5,105
5.14285714285714,43
5.28571428571429,47
5.42857142857143,15
5.57142857142857,26
5.71428571428571,31
5.85714285714286,8
6,8
6.14285714285714,12
6.28571428571429,15
6.42857142857143,6
6.57142857142857,9
6.71428571428571,5
6.85714285714286,3
7,2
7.14285714285714,7
7.28571428571429,3
7.42857142857143,2
7.57142857142857,1
7.71428571428571,2
7.85714285714286,2
8,1
8.14285714285714,0
8.28571428571428,0
8.42857142857143,1
8.57142857142857,0
8.71428571428571,0
8.85714285714286,0
9,0
9.14285714285714,0
9.28571428571428,1
9.42857142857143,2
9.57142857142857,0
9.71428571428571,0
9.85714285714286,0
10,0
