"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9983,14,3,7,2
0.285714285714286,"1",9972,21,7,11,6
0.428571428571429,"1",9953,27,20,19,9
0.571428571428571,"1",9930,39,31,23,13
0.714285714285714,"1",9910,39,51,20,7
0.857142857142857,"1",9882,50,68,28,34
1,"1",9846,60,94,36,16
1.14285714285714,"1",9812,72,116,34,6
1.28571428571429,"1",9781,72,147,31,16
1.42857142857143,"1",9739,83,178,42,30
1.57142857142857,"1",9698,79,223,41,16
1.71428571428571,"1",9643,94,263,55,23
1.85714285714286,"1",9592,113,295,51,35
2,"1",9535,116,349,57,21
2.14285714285714,"1",9475,130,395,60,42
2.28571428571429,"1",9413,138,449,62,19
2.42857142857143,"1",9339,148,513,74,35
2.57142857142857,"1",9255,179,566,84,68
2.71428571428571,"1",9149,209,642,106,33
2.85714285714286,"1",9023,236,741,126,31
3,"1",8895,265,840,128,38
3.14285714285714,"1",8734,306,960,161,43
3.28571428571429,"1",8587,333,1080,147,53
3.42857142857143,"1",8423,354,1223,164,69
3.57142857142857,"1",8294,326,1380,129,34
3.71428571428571,"1",8152,329,1519,142,65
3.85714285714286,"1",7999,341,1660,153,72
4,"1",7839,344,1817,160,117
4.14285714285714,"1",7703,341,1956,136,38
4.28571428571429,"1",7568,343,2089,135,43
4.42857142857143,"1",7441,326,2233,127,68
4.57142857142857,"1",7307,328,2365,134,60
4.71428571428571,"1",7138,365,2497,169,95
4.85714285714286,"1",6977,385,2638,161,113
5,"1",6831,373,2796,146,45
5.14285714285714,"1",6769,293,2938,62,24
5.28571428571429,"1",6719,218,3063,50,25
5.42857142857143,"1",6679,181,3140,40,20
5.57142857142857,"1",6645,143,3212,34,14
5.71428571428571,"1",6613,119,3268,32,15
5.85714285714286,"1",6590,102,3308,23,8
6,"1",6582,75,3343,8,2
6.14285714285714,"1",6564,61,3375,18,5
6.28571428571429,"1",6552,46,3402,12,4
6.42857142857143,"1",6545,36,3419,7,3
6.57142857142857,"1",6536,31,3433,9,5
6.71428571428571,"1",6530,21,3449,6,1
6.85714285714286,"1",6527,17,3456,3,1
7,"1",6521,15,3464,6,2
7.14285714285714,"1",6516,15,3469,5,2
7.28571428571429,"1",6513,12,3475,3,2
7.42857142857143,"1",6512,8,3480,1,1
7.57142857142857,"1",6512,7,3481,0,0
7.71428571428571,"1",6511,6,3483,1,0
7.85714285714286,"1",6511,4,3485,0,0
8,"1",6511,4,3485,0,0
8.14285714285714,"1",6511,2,3487,0,0
8.28571428571428,"1",6511,1,3488,0,0
8.42857142857143,"1",6511,1,3488,0,0
8.57142857142857,"1",6511,1,3488,0,0
8.71428571428571,"1",6511,0,3489,0,0
8.85714285714286,"1",6511,0,3489,0,0
9,"1",6511,0,3489,0,0
9.14285714285714,"1",6511,0,3489,0,0
9.28571428571428,"1",6511,0,3489,0,0
9.42857142857143,"1",6511,0,3489,0,0
9.57142857142857,"1",6511,0,3489,0,0
9.71428571428571,"1",6511,0,3489,0,0
9.85714285714286,"1",6511,0,3489,0,0
10,"1",6511,0,3489,0,0
