"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9984,8,8,6,6
0.285714285714286,"1",9982,8,10,2,2
0.428571428571429,"1",9968,19,13,14,8
0.571428571428571,"1",9956,24,20,12,6
0.714285714285714,"1",9935,30,35,21,6
0.857142857142857,"1",9918,32,50,17,5
1,"1",9896,43,61,22,13
1.14285714285714,"1",9872,47,81,24,13
1.28571428571429,"1",9846,48,106,26,9
1.42857142857143,"1",9815,60,125,31,13
1.57142857142857,"1",9789,59,152,26,13
1.71428571428571,"1",9752,73,175,37,46
1.85714285714286,"1",9720,79,201,32,6
2,"1",9686,83,231,34,9
2.14285714285714,"1",9633,109,258,53,29
2.28571428571429,"1",9568,130,302,65,19
2.42857142857143,"1",9486,153,361,82,26
2.57142857142857,"1",9414,159,427,72,33
2.71428571428571,"1",9323,171,506,91,51
2.85714285714286,"1",9221,203,576,102,76
3,"1",9110,233,657,111,39
3.14285714285714,"1",9003,248,749,107,59
3.28571428571429,"1",8853,283,864,150,49
3.42857142857143,"1",8737,278,985,116,42
3.57142857142857,"1",8589,310,1101,148,73
3.71428571428571,"1",8453,331,1216,136,71
3.85714285714286,"1",8302,331,1367,151,96
4,"1",8151,334,1515,151,106
4.14285714285714,"1",7973,369,1658,178,62
4.28571428571429,"1",7824,373,1803,149,97
4.42857142857143,"1",7672,372,1956,152,66
4.57142857142857,"1",7489,394,2117,183,124
4.71428571428571,"1",7351,395,2254,138,81
4.85714285714286,"1",7203,400,2397,148,72
5,"1",7049,380,2571,154,83
5.14285714285714,"1",6992,289,2719,57,22
5.28571428571429,"1",6944,236,2820,48,12
5.42857142857143,"1",6908,182,2910,36,18
5.57142857142857,"1",6881,150,2969,27,14
5.71428571428571,"1",6853,112,3035,28,17
5.85714285714286,"1",6839,86,3075,14,8
6,"1",6819,76,3105,20,11
6.14285714285714,"1",6814,49,3137,5,2
6.28571428571429,"1",6803,38,3159,11,2
6.42857142857143,"1",6799,28,3173,4,2
6.57142857142857,"1",6796,18,3186,3,1
6.71428571428571,"1",6789,20,3191,7,5
6.85714285714286,"1",6789,15,3196,0,0
7,"1",6786,12,3202,3,3
7.14285714285714,"1",6784,6,3210,2,2
7.28571428571429,"1",6783,5,3212,1,1
7.42857142857143,"1",6783,1,3216,0,0
7.57142857142857,"1",6783,0,3217,0,0
7.71428571428571,"1",6783,0,3217,0,0
7.85714285714286,"1",6783,0,3217,0,0
8,"1",6783,0,3217,0,0
8.14285714285714,"1",6783,0,3217,0,0
8.28571428571428,"1",6783,0,3217,0,0
8.42857142857143,"1",6783,0,3217,0,0
8.57142857142857,"1",6783,0,3217,0,0
8.71428571428571,"1",6783,0,3217,0,0
8.85714285714286,"1",6783,0,3217,0,0
9,"1",6783,0,3217,0,0
9.14285714285714,"1",6783,0,3217,0,0
9.28571428571428,"1",6783,0,3217,0,0
9.42857142857143,"1",6783,0,3217,0,0
9.57142857142857,"1",6783,0,3217,0,0
9.71428571428571,"1",6783,0,3217,0,0
9.85714285714286,"1",6783,0,3217,0,0
10,"1",6783,0,3217,0,0
