"task_id","simulation_seed","observed_data_md5","model","display_model","n_observation_times","RSS","RMSE","mean_error","AOB","mean_error_through_5","mean_error_after_5"
36,1036,"12e163742e3ae8e7eef3194a703ebcdb","bspline_B","B-spline",70,14.0159836540238,0.44746881222564,-0.101221247930506,0.101221247930506,-0.372693934734889,0.170251438873877
37,1037,"129fa3be8b0ee7a384bf1d0e5525258e","bspline_B","B-spline",70,90.1781760462474,1.13501526765217,-0.712198077327613,0.712198077327613,-0.160615161771431,-1.26378099288379
38,1038,"2cb84ae4bd553be0419d1e71639da95a","bspline_B","B-spline",70,50.8455116597301,0.852270175637901,-0.485257167371192,0.485257167371192,-0.548132538402374,-0.42238179634001
39,1039,"42f80019227937c2a1292d80471ad885","bspline_B","B-spline",70,17.4329231006524,0.499040838590139,-0.132599996041256,0.132599996041256,-0.10772368403307,-0.157476308049442
40,1040,"ab1d08dee64fd498a66e009327aa8634","bspline_B","B-spline",70,17.4248401894671,0.498925133082067,-0.235266092107991,0.235266092107991,-0.186607417024639,-0.283924767191344
41,1041,"287dedf1d0604d7339bf2699355ae974","bspline_B","B-spline",70,23.8996428457265,0.584314529362966,-0.133940749195035,0.133940749195035,-0.45028398885741,0.182402490467339
42,1042,"a0f4bf165f246f2d852e7cb15677c6d0","bspline_B","B-spline",70,24.1637851263594,0.587534620577002,0.084228957100797,0.084228957100797,-0.250777806959485,0.419235721161079
43,1043,"98bd9bf2f837f4d00af88dbb60b77b5c","bspline_B","B-spline",70,15.3096153772351,0.4676631171082,-0.213297580558437,0.213297580558437,-0.227993338773151,-0.198601822343722
44,1044,"7fc16f6007b4caa0fad7b388de798f61","bspline_B","B-spline",70,12.269530353996,0.418663355283318,-0.0841703625846801,0.0841703625846801,-0.0817925313864629,-0.0865481937828974
45,1045,"ea38700766ed00739f841a67050a1f0f","bspline_B","B-spline",70,17.0323472851785,0.493274007962229,-0.212828136606499,0.212828136606499,-0.188691887010196,-0.236964386202801
46,1046,"9df354b439dcb34c0723dc7a22427817","bspline_B","B-spline",70,11.0301867428161,0.39695603827873,0.0977115187012728,0.0977115187012728,0.18098121083061,0.0144418265719352
47,1047,"a27592b2dc2d1f22ae7b3b7d52d6c6e8","bspline_B","B-spline",70,32.46161007019,0.680982589143804,-0.210829702860953,0.210829702860953,0.132031623435285,-0.55369102915719
48,1048,"e149dfe63fefba3d9450d8ebe55e2be8","bspline_B","B-spline",70,72.8208479025069,1.01994991405395,-0.623744505112041,0.623744505112041,-0.142478946855391,-1.10501006336869
49,1049,"c24fd9ec2467b6f39b42b31426dcbff7","bspline_B","B-spline",70,88.3668142567035,1.12355821425062,-0.814889541387617,0.814889541387617,-0.433352830424974,-1.19642625235026
50,1050,"7dc1a3b5ba09f2ddcb65bf5b7422a9ed","bspline_B","B-spline",70,25.0902366498047,0.598691867441063,-0.137851028956276,0.137851028956276,0.000932835872583951,-0.276634893785136
51,1051,"900920f25b406cb0530e847b193e6c9b","bspline_B","B-spline",70,14.6174435600752,0.456968951118989,0.0507993008822116,0.0507993008822116,-0.166764260628449,0.268362862392873
52,1052,"94c869cc26cd44cd9de1033132a41b1b","bspline_B","B-spline",70,61.0734693611245,0.934065379794343,-0.378895293296054,0.378895293296054,0.115326489154415,-0.873117075746523
53,1053,"21c503be1bfd17d135902892b999365f","bspline_B","B-spline",70,22.0116588082486,0.560760437878125,-0.175820678539647,0.175820678539647,-0.403604150529289,0.0519627934499942
54,1054,"bb6ab35a8708f3f23940941298b79dbc","bspline_B","B-spline",70,51.6804386644807,0.859239187258794,-0.446133495357319,0.446133495357319,-0.0986167784667989,-0.793650212247839
55,1055,"7481513b9e19d7a30b033ad1490d6f16","bspline_B","B-spline",70,32.2106772364105,0.678345437036855,-0.277743592654902,0.277743592654902,-0.544182290489867,-0.0113048948199363
56,1056,"08c1962e5f9bd4d5168d1afa7314d508","bspline_B","B-spline",70,80.3758208880795,1.07155308439986,-0.577073120357889,0.577073120357889,0.0298033708138868,-1.18394961152966
57,1057,"0fa2ff4b3c51077ca4a85e846724b31e","bspline_B","B-spline",70,65.3746279142592,0.966397048794122,-0.713095073903881,0.713095073903881,-0.887187947143685,-0.539002200664077
58,1058,"fb197f5caf6d73b93cf36910dcf5bd62","bspline_B","B-spline",70,34.2952686722799,0.699951719480707,-0.0270535898724366,0.0270535898724366,-0.332179518907261,0.278072339162388
59,1059,"85c4aca3511ef3a6574f147464f1b8a6","bspline_B","B-spline",70,12.4467331831001,0.421675792575632,-0.141029916108974,0.141029916108974,-0.344639433137674,0.0625796009197269
60,1060,"0f9b10d21fc1c74a53d447b4ab6c4a76","bspline_B","B-spline",70,12.1176846337373,0.416064634981106,-0.0266714709407709,0.0266714709407709,-0.156893710506105,0.103550768624563
61,1061,"ef64f00e9a05074fb3305ee8fb186803","bspline_B","B-spline",70,12.995028497255,0.430863393950449,-0.0926633559233412,0.0926633559233412,-0.146286116397627,-0.0390405954490556
62,1062,"a04acf843bb2ea72629f7c891c0bc0d1","bspline_B","B-spline",70,30.1147671579257,0.655904687739719,-0.36313040673635,0.36313040673635,-0.177783991489444,-0.548476821983256
63,1063,"0b8692e4c4282eea08c84c3a7521bdca","bspline_B","B-spline",70,33.4739525470061,0.691519574632626,-0.413522569794914,0.413522569794914,-0.145220866206913,-0.681824273382916
64,1064,"65224e6e0078d6ba21ee5d2bd4a6c743","bspline_B","B-spline",70,25.7165690589923,0.606118435609415,-0.308557072673557,0.308557072673557,-0.395211666306448,-0.221902479040666
65,1065,"d23c93587fac0bd4c1fffe812bf746e2","bspline_B","B-spline",70,58.0289243170728,0.910485932401506,-0.497012934748991,0.497012934748991,-0.0552068192842502,-0.938819050213731
66,1066,"b503c7aa16489912e1de4bcf79bdc277","bspline_B","B-spline",70,27.7179938783617,0.629262537514711,0.193770448355525,0.193770448355525,-0.0298468254203615,0.417387722131412
67,1067,"a64edf122ea9288d9cc5843d572b4219","bspline_B","B-spline",70,85.0912343593763,1.10253755594846,-0.591617147138846,0.591617147138846,0.0798237818868615,-1.26305807616455
68,1068,"e2dc17973047d198b1f70625999d7313","bspline_B","B-spline",70,79.6238778972597,1.06652893536034,-0.598757434930154,0.598757434930154,-0.0310124583377915,-1.16650241152252
69,1069,"8e4ff1513256eaffe3731b1dbc82ec29","bspline_B","B-spline",70,69.1485763886842,0.993899796535159,-0.578965684006795,0.578965684006795,-0.172014876387106,-0.985916491626483
70,1070,"3f39c2020f727aeaa01ef9ba099939bb","bspline_B","B-spline",70,16.9337737077441,0.491844541463838,-0.176896424699317,0.176896424699317,-0.362953353380246,0.00916050398161259
71,1071,"f8a2941f2630be877dd64b0b25a3e9dd","bspline_B","B-spline",70,8.85590661445749,0.35568659186861,-0.0181276345755826,0.0181276345755826,-0.0346041865937051,-0.00165108255745999
72,1072,"4ef60d1f950055935545ba4d8849c6a4","bspline_B","B-spline",70,85.1240716376578,1.10275027374844,-0.63562357557139,0.63562357557139,-0.0181177994091345,-1.25312935173365
73,1073,"23ed6d0e534e19ffc952e0a9519e96fd","bspline_B","B-spline",70,22.869766600695,0.571586346441638,-0.247797593091105,0.247797593091105,-0.0943611082153014,-0.401234077966908
74,1074,"44fe946085f2400c80cee533d6231e9a","bspline_B","B-spline",70,18.9101392433262,0.519754602031797,-0.206288504910543,0.206288504910543,-0.250484893225705,-0.162092116595381
75,1075,"0d820f5ccbfe13549eea216ee2513074","bspline_B","B-spline",70,30.6446483608955,0.661649976097585,-0.427133979414504,0.427133979414504,-0.303357633099732,-0.550910325729277
76,1076,"91d5e8bc67046e3d44e7a47924bb3404","bspline_B","B-spline",70,14.3571131768212,0.452881459999999,0.0619339569658271,0.0619339569658271,-0.0844683278830451,0.208336241814699
77,1077,"4fe16663f3cfd5b374d35dd29d9cdca8","bspline_B","B-spline",70,35.1758260469956,0.708880667440836,-0.376877690898408,0.376877690898408,-0.160738435305614,-0.593016946491202
78,1078,"83a908c8ed5455b6c9ef246884162afc","bspline_B","B-spline",70,29.2676311291148,0.64661349825859,0.149783188855315,0.149783188855315,-0.234221457171773,0.533787834882402
79,1079,"022bd08caeebfca4473b74c3678f71c2","bspline_B","B-spline",70,16.8411644044068,0.490497770555684,-0.069989942143386,0.069989942143386,-0.317726291766798,0.177746407480026
80,1080,"0bfd2bd8ee2ddc3923c9cef719215e45","bspline_B","B-spline",70,48.7117121092408,0.834195181933211,-0.39411252764592,0.39411252764592,0.0252696628814028,-0.813494718173244
81,1081,"b3ce4c9c57f114ee806b5ede899e654c","bspline_B","B-spline",70,78.2156085808434,1.0570552667052,-0.499260009768551,0.499260009768551,0.0485463736906571,-1.04706639322776
82,1082,"345f145ce6e49d5527737547b7d7bcc9","bspline_B","B-spline",70,92.9734094991905,1.1524719364367,-0.711669374410316,0.711669374410316,-0.0788450771379628,-1.34449367168267
83,1083,"5cd6b677ff91eaefd7913f277989cb3a","bspline_B","B-spline",70,100.870652509295,1.20042047698353,-0.759423128368733,0.759423128368733,-0.0537117576534871,-1.46513449908398
84,1084,"ec4eb27a1b0dc4aef15289699a23db33","bspline_B","B-spline",70,38.0621033354354,0.737390217838128,-0.530018164349538,0.530018164349538,-0.409466168618709,-0.650570160080366
85,1085,"f306053231f91c40dca3c621e8419b61","bspline_B","B-spline",70,13.3851909573032,0.437283676434143,-0.196246861503541,0.196246861503541,-0.212035409871484,-0.180458313135598
86,1086,"e89799bf4fcfc5e7d882e1a15e433b0c","bspline_B","B-spline",70,108.137009714829,1.24290563780906,-0.988184974399015,0.988184974399015,-0.66046647269368,-1.31590347610435
87,1087,"83d5cd04167b4c25b941369e1cd89c12","bspline_B","B-spline",70,24.6952694100671,0.593960910330771,0.213830987779855,0.213830987779855,0.0144728965674676,0.413189078992242
88,1088,"e68e6eddaef14b8f6833f1889cb09727","bspline_B","B-spline",70,9.53351237774681,0.36904340390774,-0.0723779631264714,0.0723779631264714,-0.0701172265408014,-0.0746386997121414
89,1089,"aa9cc98baf1a333684a7dcc3407aadc4","bspline_B","B-spline",70,36.3883770193614,0.720995116085711,-0.413531108659818,0.413531108659818,-0.162728224951325,-0.664333992368311
90,1090,"3b62c1a3abbc8f8d77b3f0094d799c08","bspline_B","B-spline",70,78.9291958847062,1.06186625391811,-0.437581385260689,0.437581385260689,0.172842216080312,-1.04800498660169
91,1091,"ffb0df50d948dd9dad8db95b89578130","bspline_B","B-spline",70,44.5827456879437,0.798057871943272,-0.450994470492234,0.450994470492234,-0.130485109187351,-0.771503831797117
92,1092,"42c5e41b64f024125d08f483c49d5109","bspline_B","B-spline",70,27.5789723286464,0.627682498545771,-0.145737475448156,0.145737475448156,-0.20850018381197,-0.082974767084342
93,1093,"7866b869b011f99e5a6d626fd2b53319","bspline_B","B-spline",70,15.6518170535218,0.472860853189268,-0.0284599837782953,0.0284599837782953,-0.232528133997852,0.175608166441262
94,1094,"cb6e4431d9ef11ffbb0c3c60fc93a658","bspline_B","B-spline",70,12.3294305706192,0.419684074557776,0.188840543535513,0.188840543535513,-0.0163202966099008,0.394001383680928
95,1095,"e2c94ae6df04e9da8177ab346fbd245e","bspline_B","B-spline",70,12.9842782443061,0.430685139288985,-0.192539924751739,0.192539924751739,-0.161189475895089,-0.223890373608389
96,1096,"dce19abeba3755021094f84a48b227a7","bspline_B","B-spline",70,57.6162535470364,0.907242710847673,-0.53030642542097,0.53030642542097,-0.125474461616347,-0.935138389225593
97,1097,"5f10705eaab893b924c7745af7cbddc2","bspline_B","B-spline",70,58.0582309488658,0.910715816964607,-0.3645835516117,0.3645835516117,0.026601634686156,-0.755768737909556
98,1098,"a0c73b07405f66c422d099e5a3c08c54","bspline_B","B-spline",70,46.0945892224825,0.811476513369149,-0.559484308728455,0.559484308728455,-0.353242695076717,-0.765725922380195
99,1099,"9d985583339f37fbacb7140d4222662d","bspline_B","B-spline",70,23.4529451944993,0.578828190577423,-0.287457833956348,0.287457833956348,-0.331397320637984,-0.243518347274712
100,1100,"8ea86fffc296b32f99e63ed723d89d90","bspline_B","B-spline",70,47.6115776191497,0.824721404208282,-0.164185933983818,0.164185933983818,0.220910999279166,-0.549282867246801
101,1101,"51fea122ace66c28fcf6227076a2210d","bspline_B","B-spline",70,48.3630924999241,0.831204740979915,-0.511971152185058,0.511971152185058,-0.272602197875722,-0.751340106494394
102,1102,"87466aaae46506b8e351c34782985403","bspline_B","B-spline",70,37.5944029238112,0.732845753833362,-0.544662889875364,0.544662889875364,-0.83016880412357,-0.259156975627159
103,1103,"e898b26388bd31312b334e141687631d","bspline_B","B-spline",70,66.8139589521083,0.976977547278985,-0.580939203999749,0.580939203999749,-0.0920967083419145,-1.06978169965758
104,1104,"f7b481c3a4568173c9a99c1b4d8c5521","bspline_B","B-spline",70,41.0630808944268,0.765908246037966,-0.509005430773534,0.509005430773534,-0.224210415775237,-0.793800445771831
105,1105,"fda815e14a2797f663c51a8c3fc66eeb","bspline_B","B-spline",70,89.4407190104097,1.13036478947797,-0.533370553892888,0.533370553892888,0.129817759476953,-1.19655886726273
106,1106,"2ace1767dd5349b12ef5f3a5bd831ab8","bspline_B","B-spline",70,32.1319197721356,0.677515627359415,-0.234902132446332,0.234902132446332,0.0779286720465134,-0.547732936939178
107,1107,"d3c22607503e5f474a3f5ebe80ebdf3d","bspline_B","B-spline",70,17.9851081777131,0.506882744650548,0.194181438421911,0.194181438421911,0.0536259818692865,0.334736894974536
108,1108,"68aa1cfbcec0e4ea336983e4d1e49773","bspline_B","B-spline",70,20.0403936414642,0.535061994291505,-0.0484665695883385,0.0484665695883385,0.0347025216851932,-0.13163566086187
109,1109,"64378d1cf8147aa375c77012a1f6217d","bspline_B","B-spline",70,37.6318009236381,0.733210171814312,-0.434855746547149,0.434855746547149,-0.271679833911343,-0.598031659182955
110,1110,"4c9bdb3191d72e532b9af0440b61821e","bspline_B","B-spline",70,90.8619154880488,1.13931003862644,-0.396157429629975,0.396157429629975,0.291450137904428,-1.08376499716438
111,1111,"90bc4d41e3adeb7ca6a265e34199593d","bspline_B","B-spline",70,107.194851623855,1.2374793021291,-0.770850940939396,0.770850940939396,-0.0498395465026918,-1.4918623353761
112,1112,"2de6dbe92e20217bcb1faa713be3c7e9","bspline_B","B-spline",70,98.0892339370691,1.18375452291831,-0.721196320301144,0.721196320301144,-0.0353735193511429,-1.40701912125115
113,1113,"62d44f5b5cf3a1a10474477b2836ac7c","bspline_B","B-spline",70,29.6680013618042,0.651021190809421,0.213955019291605,0.213955019291605,-0.0909294235765468,0.518839462159756
114,1114,"e8aa5c36f38132f5ccc9683b131a520e","bspline_B","B-spline",70,20.2570995296523,0.537947149948664,-0.274408196272248,0.274408196272248,-0.186804712866686,-0.362011679677809
115,1115,"527c2542099f691a2a03e60fc5521e3b","bspline_B","B-spline",70,20.2528196088906,0.537890318199466,-0.00614537363567356,0.00614537363567356,-0.180402276922766,0.168111529651419
116,1116,"493ff3d28fe2680d1b7fc1f343262be6","bspline_B","B-spline",70,26.4559140372858,0.614769573990193,-0.129631786838638,0.129631786838638,0.0208494620044201,-0.280113035681695
117,1117,"64dffb15867fda5ef262e2caf0e46bbf","bspline_B","B-spline",70,79.1343371480675,1.06324528246622,-0.714161846092794,0.714161846092794,-0.243252161701372,-1.18507153048422
118,1118,"4fe04592b1bd1b0073226474bda79a17","bspline_B","B-spline",70,50.2448411901864,0.84722101341627,-0.39245336760403,0.39245336760403,-0.092734416410398,-0.692172318797662
119,1119,"53a63bcc974e882529742ef97a8b74d5","bspline_B","B-spline",70,17.3782638928105,0.498257877764553,-0.132955694982608,0.132955694982608,-0.104071728330233,-0.161839661634984
120,1120,"4d64fbb86d0c71298cfafd74891b1601","bspline_B","B-spline",70,23.4350183722598,0.578606927669008,-0.307414751499886,0.307414751499886,-0.471361581962451,-0.143467921037321
121,1121,"fc119966f9fa86c9beb582f612bc73ec","bspline_B","B-spline",70,17.3703025206526,0.498143733139809,-0.0487011829347021,0.0487011829347021,-0.086101459977474,-0.0113009058919303
122,1122,"2de2afe17b444c1be6ab135102d2e749","bspline_B","B-spline",70,88.1163132392846,1.12196456042378,-0.703352408070166,0.703352408070166,-0.145662545394692,-1.26104227074564
123,1123,"8b49cbb9e926a62a502c208b4a74393a","bspline_B","B-spline",70,98.2920535548236,1.18497771862611,-0.659491704232905,0.659491704232905,0.0810391560129915,-1.4000225644788
124,1124,"fee16d34d4badef781de40b823c932b3","bspline_B","B-spline",70,84.9080458785797,1.10135011870872,-0.574686279278845,0.574686279278845,0.0610785483892352,-1.21045110694693
125,1125,"49b1406d1f09cf7ccfb97517eb1d686b","bspline_B","B-spline",70,38.0956113069144,0.737714727160984,-0.138711844429706,0.138711844429706,0.18935457966582,-0.466778268525233
126,1126,"89c12c0c7af03e2dcd492d20daed2fb8","bspline_B","B-spline",70,31.1407989219545,0.666984674507534,-0.292044642607067,0.292044642607067,-0.227188608787276,-0.356900676426859
127,1127,"d6cf87e625366c1649bd82f3bda75a50","bspline_B","B-spline",70,36.6488479748112,0.723570985507802,-0.556486244673224,0.556486244673224,-0.530203468226543,-0.582769021119906
128,1128,"e7c98f0c8ff03fc89b23b860ab6e055c","bspline_B","B-spline",70,30.4338498342627,0.659370368872161,-0.28984713953949,0.28984713953949,-0.50996719854552,-0.0697270805334586
129,1129,"89bab4fa545504e51f4b5b765fa2b9ae","bspline_B","B-spline",70,42.8865363397064,0.782729075001657,-0.41209175394151,0.41209175394151,-0.161857260212995,-0.662326247670026
130,1130,"bf14545e60a11dc820244df794a9bbde","bspline_B","B-spline",70,51.6172268401334,0.858713546451346,-0.505423135762119,0.505423135762119,-0.520390442494484,-0.490455829029754
131,1131,"f9b4bd3734443873f1d31c98484de516","bspline_B","B-spline",70,72.2211413993065,1.01574139987433,-0.623434682651624,0.623434682651624,-0.17473088912567,-1.07213847617758
132,1132,"b571595faf7cf9bf9fb646335e089636","bspline_B","B-spline",70,89.9052443089434,1.13329635708622,-0.784577241674495,0.784577241674495,-0.653212675027202,-0.915941808321789
133,1133,"0a62c14ca9858effb08a88d2cabe1673","bspline_B","B-spline",70,27.8902834624775,0.631215193806784,0.0566829978879703,0.0566829978879703,-0.0307676970490371,0.144133692824978
134,1134,"6cdb8dae15bac319b768e307416ee6b2","bspline_B","B-spline",70,74.101409619497,1.02887879071969,-0.539937309749472,0.539937309749472,-0.0162958938924641,-1.06357872560648
135,1135,"f5fbe5bac9e630e09a5f83fdcd75b932","bspline_B","B-spline",70,9.18195908093086,0.362175156537963,0.0793693407077356,0.0793693407077356,0.0373539478122828,0.121384733603188
136,1136,"75dc159ba49385507004b04106ac29e8","bspline_B","B-spline",70,29.0668483585337,0.6443917215764,-0.213588799713931,0.213588799713931,0.0073342864342265,-0.434511885862089
137,1137,"25af99e573ba8708856ba71f5d31801d","bspline_B","B-spline",70,30.1070710688467,0.655820871327864,-0.347161088247738,0.347161088247738,-0.155292324615805,-0.53902985187967
138,1138,"24ce0d2a3efbc542f5ad5931cbdb79aa","bspline_B","B-spline",70,68.0862216455877,0.986235422818853,-0.546212487066921,0.546212487066921,-0.0910503651525739,-1.00137460898127
139,1139,"392c573a8d8baf810091dbff34258106","bspline_B","B-spline",70,26.0340856191081,0.609848758992262,0.159558259091284,0.159558259091284,0.0119812415292437,0.307135276653325
140,1140,"9af7f4bb9f26f77c38c192936cf0be33","bspline_B","B-spline",70,14.3931474540892,0.453449437314983,-0.134040328527051,0.134040328527051,-0.324012716143745,0.0559320590896429
141,1141,"bd55561900b24ec7c3c7ac64a514ac02","bspline_B","B-spline",70,13.926199518031,0.446033303017211,0.188928170238937,0.188928170238937,0.0126236543271212,0.365232686150753
142,1142,"d1a06c9101d2c0ee727ae600038327ba","bspline_B","B-spline",70,90.8530225780411,1.13925428353087,-0.586813141986777,0.586813141986777,0.127687719664918,-1.30131400363847
143,1143,"5e8bbd223a147392f54cce5f77c7b52e","bspline_B","B-spline",70,14.5413693312658,0.455778287755694,-0.0599214538429972,0.0599214538429972,-0.273162564045154,0.15331965635916
144,1144,"a7c2af9704a9238a0ba07d099939a75d","bspline_B","B-spline",70,21.7378429389616,0.557261709983502,-0.388626546232818,0.388626546232818,-0.458485180597928,-0.318767911867709
145,1145,"2db60151e6a71b77be25757b07f7d413","bspline_B","B-spline",70,82.5822220589662,1.08616114339162,-0.671211323891841,0.671211323891841,-0.110882334838397,-1.23154031294528
146,1146,"11b683568a8c7109187e0d518ad44753","bspline_B","B-spline",70,62.6889506329382,0.946338437142549,-0.509049855666251,0.509049855666251,-0.0611343238890377,-0.956965387443465
147,1147,"39e27a57bdf2c1c57e6c23b743348818","bspline_B","B-spline",70,18.2343653598954,0.510383124439662,-0.242053133048832,0.242053133048832,-0.15520816532035,-0.328898100777313
148,1148,"08f76d2a0f0fd7c0c65c77a4e3db66f5","bspline_B","B-spline",70,45.3193680336235,0.804623852080883,0.389241527697684,0.389241527697684,-0.038410085231108,0.816893140626477
149,1149,"73fb1389d38e28b1daab2d44d648d7dc","bspline_B","B-spline",70,113.121413755551,1.27122783029159,-1.02568553694105,1.02568553694105,-0.786865813371185,-1.26450526051092
150,1150,"4538cec1dfd416909e103d8882091c24","bspline_B","B-spline",70,19.0850045868684,0.522152202589962,-0.283673697789745,0.283673697789745,-0.278905982109158,-0.288441413470332
