"week","reports"
0.142857142857143,6
0.285714285714286,2
0.428571428571429,4
0.571428571428571,3
0.714285714285714,4
0.857142857142857,4
1,5
1.14285714285714,12
1.28571428571429,15
1.42857142857143,10
1.57142857142857,12
1.71428571428571,41
1.85714285714286,53
2,39
2.14285714285714,57
2.28571428571429,55
2.42857142857143,39
2.57142857142857,47
2.71428571428571,71
2.85714285714286,39
3,208
3.14285714285714,98
3.28571428571429,51
3.42857142857143,94
3.57142857142857,132
3.71428571428571,128
3.85714285714286,132
4,57
4.14285714285714,74
4.28571428571429,110
4.42857142857143,133
4.57142857142857,74
4.71428571428571,75
4.85714285714286,92
5,81
5.14285714285714,25
5.28571428571429,12
5.42857142857143,19
5.57142857142857,7
5.71428571428571,1
5.85714285714286,2
6,3
6.14285714285714,3
6.28571428571429,3
6.42857142857143,3
6.57142857142857,3
6.71428571428571,0
6.85714285714286,0
7,4
7.14285714285714,0
7.28571428571429,0
7.42857142857143,1
7.57142857142857,0
7.71428571428571,3
7.85714285714286,1
8,0
8.14285714285714,0
8.28571428571428,0
8.42857142857143,0
8.57142857142857,0
8.71428571428571,0
8.85714285714286,0
9,0
9.14285714285714,0
9.28571428571428,0
9.42857142857143,0
9.57142857142857,0
9.71428571428571,0
9.85714285714286,0
10,0
