"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9980,16,4,10,4
0.285714285714286,"1",9968,23,9,12,11
0.428571428571429,"1",9952,27,21,16,6
0.571428571428571,"1",9934,31,35,18,6
0.714285714285714,"1",9916,37,47,18,8
0.857142857142857,"1",9897,43,60,19,17
1,"1",9879,47,74,18,8
1.14285714285714,"1",9851,57,92,28,12
1.28571428571429,"1",9810,71,119,41,15
1.42857142857143,"1",9771,73,156,39,15
1.57142857142857,"1",9739,77,184,32,12
1.71428571428571,"1",9697,90,213,42,15
1.85714285714286,"1",9643,100,257,54,26
2,"1",9601,108,291,42,11
2.14285714285714,"1",9546,111,343,55,34
2.28571428571429,"1",9489,121,390,57,32
2.42857142857143,"1",9419,146,435,70,38
2.57142857142857,"1",9347,153,500,72,25
2.71428571428571,"1",9259,156,585,88,34
2.85714285714286,"1",9170,165,665,89,53
3,"1",9078,200,722,92,49
3.14285714285714,"1",8977,211,812,101,70
3.28571428571429,"1",8849,241,910,128,57
3.42857142857143,"1",8721,287,992,128,77
3.57142857142857,"1",8571,331,1098,150,35
3.71428571428571,"1",8408,359,1233,163,44
3.85714285714286,"1",8247,356,1397,161,72
4,"1",8070,378,1552,177,89
4.14285714285714,"1",7912,369,1719,158,54
4.28571428571429,"1",7730,413,1857,182,70
4.42857142857143,"1",7556,419,2025,174,138
4.57142857142857,"1",7355,443,2202,201,96
4.71428571428571,"1",7167,455,2378,188,95
4.85714285714286,"1",6983,454,2563,184,72
5,"1",6797,465,2738,186,202
5.14285714285714,"1",6726,349,2925,71,38
5.28571428571429,"1",6662,291,3047,64,17
5.42857142857143,"1",6615,231,3154,47,29
5.57142857142857,"1",6568,181,3251,47,34
5.71428571428571,"1",6537,146,3317,31,13
5.85714285714286,"1",6520,105,3375,17,13
6,"1",6503,82,3415,17,9
6.14285714285714,"1",6487,71,3442,16,6
6.28571428571429,"1",6481,45,3474,6,3
6.42857142857143,"1",6468,39,3493,13,3
6.57142857142857,"1",6464,25,3511,4,2
6.71428571428571,"1",6458,20,3522,6,4
6.85714285714286,"1",6456,14,3530,2,2
7,"1",6453,12,3535,3,0
7.14285714285714,"1",6447,13,3540,6,6
7.28571428571429,"1",6445,9,3546,2,1
7.42857142857143,"1",6444,8,3548,1,1
7.57142857142857,"1",6443,6,3551,1,0
7.71428571428571,"1",6442,5,3553,1,0
7.85714285714286,"1",6442,4,3554,0,0
8,"1",6442,3,3555,0,0
8.14285714285714,"1",6442,1,3557,0,0
8.28571428571428,"1",6442,1,3557,0,0
8.42857142857143,"1",6441,1,3558,1,0
8.57142857142857,"1",6441,0,3559,0,0
8.71428571428571,"1",6441,0,3559,0,0
8.85714285714286,"1",6441,0,3559,0,0
9,"1",6441,0,3559,0,0
9.14285714285714,"1",6441,0,3559,0,0
9.28571428571428,"1",6441,0,3559,0,0
9.42857142857143,"1",6441,0,3559,0,0
9.57142857142857,"1",6441,0,3559,0,0
9.71428571428571,"1",6441,0,3559,0,0
9.85714285714286,"1",6441,0,3559,0,0
10,"1",6441,0,3559,0,0
