"week","reports"
0.142857142857143,6
0.285714285714286,3
0.428571428571429,10
0.571428571428571,1
0.714285714285714,4
0.857142857142857,5
1,16
1.14285714285714,7
1.28571428571429,0
1.42857142857143,9
1.57142857142857,8
1.71428571428571,2
1.85714285714286,3
2,2
2.14285714285714,2
2.28571428571429,1
2.42857142857143,13
2.57142857142857,4
2.71428571428571,9
2.85714285714286,7
3,5
3.14285714285714,8
3.28571428571429,5
3.42857142857143,14
3.57142857142857,8
3.71428571428571,26
3.85714285714286,23
4,10
4.14285714285714,9
4.28571428571429,13
4.42857142857143,6
4.57142857142857,25
4.71428571428571,27
4.85714285714286,31
5,21
5.14285714285714,12
5.28571428571429,18
5.42857142857143,17
5.57142857142857,12
5.71428571428571,4
5.85714285714286,4
6,3
6.14285714285714,3
6.28571428571429,2
6.42857142857143,6
6.57142857142857,1
6.71428571428571,0
6.85714285714286,0
7,1
7.14285714285714,0
7.28571428571429,0
7.42857142857143,0
7.57142857142857,0
7.71428571428571,0
7.85714285714286,0
8,0
8.14285714285714,0
8.28571428571428,0
8.42857142857143,0
8.57142857142857,0
8.71428571428571,0
8.85714285714286,0
9,0
9.14285714285714,0
9.28571428571428,0
9.42857142857143,0
9.57142857142857,0
9.71428571428571,0
9.85714285714286,0
10,0
