"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9984,14,2,6,4
0.285714285714286,"1",9977,13,10,7,2
0.428571428571429,"1",9971,14,15,6,2
0.571428571428571,"1",9963,17,20,8,2
0.714285714285714,"1",9956,17,27,7,6
0.857142857142857,"1",9952,14,34,4,1
1,"1",9945,16,39,7,3
1.14285714285714,"1",9942,10,48,3,0
1.28571428571429,"1",9935,14,51,7,3
1.42857142857143,"1",9923,17,60,12,10
1.57142857142857,"1",9905,27,68,18,12
1.71428571428571,"1",9887,31,82,18,2
1.85714285714286,"1",9867,38,95,20,8
2,"1",9843,46,111,24,17
2.14285714285714,"1",9816,59,125,27,14
2.28571428571429,"1",9787,63,150,29,10
2.42857142857143,"1",9756,64,180,31,23
2.57142857142857,"1",9726,68,206,30,13
2.71428571428571,"1",9694,78,228,32,17
2.85714285714286,"1",9650,91,259,44,30
3,"1",9608,97,295,42,19
3.14285714285714,"1",9553,113,334,55,18
3.28571428571429,"1",9486,138,376,67,34
3.42857142857143,"1",9425,139,436,61,35
3.57142857142857,"1",9352,157,491,73,44
3.71428571428571,"1",9278,155,567,74,42
3.85714285714286,"1",9189,173,638,89,32
4,"1",9105,189,706,84,27
4.14285714285714,"1",9002,216,782,103,36
4.28571428571429,"1",8905,219,876,97,25
4.42857142857143,"1",8795,232,973,110,35
4.57142857142857,"1",8690,244,1066,105,53
4.71428571428571,"1",8579,251,1170,111,48
4.85714285714286,"1",8440,285,1275,139,74
5,"1",8303,307,1390,137,88
5.14285714285714,"1",8251,241,1508,52,24
5.28571428571429,"1",8200,195,1605,51,12
5.42857142857143,"1",8166,156,1678,34,24
5.57142857142857,"1",8131,141,1728,35,10
5.71428571428571,"1",8088,139,1773,43,23
5.85714285714286,"1",8062,115,1823,26,22
6,"1",8039,96,1865,23,8
6.14285714285714,"1",8013,77,1910,26,17
6.28571428571429,"1",8002,51,1947,11,10
6.42857142857143,"1",7983,48,1969,19,7
6.57142857142857,"1",7976,36,1988,7,6
6.71428571428571,"1",7967,29,2004,9,6
6.85714285714286,"1",7965,22,2013,2,2
7,"1",7960,17,2023,5,6
7.14285714285714,"1",7956,16,2028,4,2
7.28571428571429,"1",7951,18,2031,5,2
7.42857142857143,"1",7948,13,2039,3,1
7.57142857142857,"1",7943,12,2045,5,6
7.71428571428571,"1",7938,13,2049,5,3
7.85714285714286,"1",7936,9,2055,2,1
8,"1",7935,7,2058,1,0
8.14285714285714,"1",7931,9,2060,4,4
8.28571428571428,"1",7928,8,2064,3,2
8.42857142857143,"1",7927,6,2067,1,0
8.57142857142857,"1",7926,4,2070,1,0
8.71428571428571,"1",7926,1,2073,0,0
8.85714285714286,"1",7926,0,2074,0,0
9,"1",7926,0,2074,0,0
9.14285714285714,"1",7926,0,2074,0,0
9.28571428571428,"1",7926,0,2074,0,0
9.42857142857143,"1",7926,0,2074,0,0
9.57142857142857,"1",7926,0,2074,0,0
9.71428571428571,"1",7926,0,2074,0,0
9.85714285714286,"1",7926,0,2074,0,0
10,"1",7926,0,2074,0,0
