"week","reports"
0.142857142857143,4
0.285714285714286,2
0.428571428571429,0
0.571428571428571,2
0.714285714285714,0
0.857142857142857,0
1,4
1.14285714285714,2
1.28571428571429,5
1.42857142857143,12
1.57142857142857,1
1.71428571428571,6
1.85714285714286,2
2,4
2.14285714285714,9
2.28571428571429,6
2.42857142857143,5
2.57142857142857,4
2.71428571428571,5
2.85714285714286,8
3,2
3.14285714285714,3
3.28571428571429,9
3.42857142857143,8
3.57142857142857,4
3.71428571428571,10
3.85714285714286,3
4,7
4.14285714285714,2
4.28571428571429,17
4.42857142857143,11
4.57142857142857,28
4.71428571428571,21
4.85714285714286,18
5,20
5.14285714285714,6
5.28571428571429,15
5.42857142857143,7
5.57142857142857,1
5.71428571428571,3
5.85714285714286,3
6,5
6.14285714285714,3
6.28571428571429,8
6.42857142857143,2
6.57142857142857,1
6.71428571428571,3
6.85714285714286,3
7,1
7.14285714285714,1
7.28571428571429,2
7.42857142857143,0
7.57142857142857,0
7.71428571428571,2
7.85714285714286,2
8,1
8.14285714285714,1
8.28571428571428,1
8.42857142857143,2
8.57142857142857,2
8.71428571428571,0
8.85714285714286,0
9,0
9.14285714285714,0
9.28571428571428,0
9.42857142857143,0
9.57142857142857,0
9.71428571428571,0
9.85714285714286,0
10,0
