"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9989,7,4,1,1
0.285714285714286,"1",9984,10,6,5,2
0.428571428571429,"1",9973,20,7,11,5
0.571428571428571,"1",9961,20,19,12,6
0.714285714285714,"1",9946,21,33,15,14
0.857142857142857,"1",9929,28,43,17,6
1,"1",9915,29,56,14,2
1.14285714285714,"1",9891,39,70,24,19
1.28571428571429,"1",9869,49,82,22,10
1.42857142857143,"1",9841,55,104,28,14
1.57142857142857,"1",9808,65,127,33,10
1.71428571428571,"1",9764,71,165,44,26
1.85714285714286,"1",9729,82,189,35,16
2,"1",9687,88,225,42,8
2.14285714285714,"1",9641,103,256,46,14
2.28571428571429,"1",9577,115,308,64,29
2.42857142857143,"1",9508,129,363,69,22
2.57142857142857,"1",9434,150,416,74,48
2.71428571428571,"1",9355,161,484,79,27
2.85714285714286,"1",9237,210,553,118,67
3,"1",9133,228,639,104,50
3.14285714285714,"1",9003,251,746,130,83
3.28571428571429,"1",8875,268,857,128,59
3.42857142857143,"1",8735,304,961,140,54
3.57142857142857,"1",8578,324,1098,157,40
3.71428571428571,"1",8393,356,1251,185,74
3.85714285714286,"1",8209,384,1407,184,70
4,"1",8016,417,1567,193,112
4.14285714285714,"1",7805,438,1757,211,73
4.28571428571429,"1",7589,463,1948,216,52
4.42857142857143,"1",7375,490,2135,214,127
4.57142857142857,"1",7199,467,2334,176,131
4.71428571428571,"1",7033,438,2529,166,68
4.85714285714286,"1",6867,427,2706,166,64
5,"1",6701,442,2857,166,107
5.14285714285714,"1",6627,341,3032,74,38
5.28571428571429,"1",6570,269,3161,57,16
5.42857142857143,"1",6527,218,3255,43,22
5.57142857142857,"1",6491,171,3338,36,25
5.71428571428571,"1",6452,150,3398,39,20
5.85714285714286,"1",6429,118,3453,23,17
6,"1",6411,88,3501,18,8
6.14285714285714,"1",6398,63,3539,13,3
6.28571428571429,"1",6386,45,3569,12,8
6.42857142857143,"1",6383,36,3581,3,0
6.57142857142857,"1",6374,29,3597,9,2
6.71428571428571,"1",6371,18,3611,3,1
6.85714285714286,"1",6370,14,3616,1,0
7,"1",6368,7,3625,2,1
7.14285714285714,"1",6367,5,3628,1,0
7.28571428571429,"1",6367,2,3631,0,0
7.42857142857143,"1",6366,1,3633,1,1
7.57142857142857,"1",6366,0,3634,0,0
7.71428571428571,"1",6366,0,3634,0,0
7.85714285714286,"1",6366,0,3634,0,0
8,"1",6366,0,3634,0,0
8.14285714285714,"1",6366,0,3634,0,0
8.28571428571428,"1",6366,0,3634,0,0
8.42857142857143,"1",6366,0,3634,0,0
8.57142857142857,"1",6366,0,3634,0,0
8.71428571428571,"1",6366,0,3634,0,0
8.85714285714286,"1",6366,0,3634,0,0
9,"1",6366,0,3634,0,0
9.14285714285714,"1",6366,0,3634,0,0
9.28571428571428,"1",6366,0,3634,0,0
9.42857142857143,"1",6366,0,3634,0,0
9.57142857142857,"1",6366,0,3634,0,0
9.71428571428571,"1",6366,0,3634,0,0
9.85714285714286,"1",6366,0,3634,0,0
10,"1",6366,0,3634,0,0
