"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9979,16,5,11,5
0.285714285714286,"1",9975,14,11,4,4
0.428571428571429,"1",9968,13,19,7,2
0.571428571428571,"1",9961,14,25,7,9
0.714285714285714,"1",9953,15,32,8,3
0.857142857142857,"1",9949,12,39,4,0
1,"1",9946,8,46,3,1
1.14285714285714,"1",9940,12,48,6,3
1.28571428571429,"1",9932,17,51,8,4
1.42857142857143,"1",9919,18,63,13,5
1.57142857142857,"1",9910,17,73,9,8
1.71428571428571,"1",9903,15,82,7,1
1.85714285714286,"1",9899,9,92,4,2
2,"1",9894,10,96,5,3
2.14285714285714,"1",9890,10,100,4,2
2.28571428571429,"1",9885,9,106,5,1
2.42857142857143,"1",9882,6,112,3,0
2.57142857142857,"1",9877,10,113,5,2
2.71428571428571,"1",9873,6,121,4,2
2.85714285714286,"1",9867,7,126,6,2
3,"1",9864,9,127,3,2
3.14285714285714,"1",9863,7,130,1,0
3.28571428571429,"1",9860,9,131,3,3
3.42857142857143,"1",9855,7,138,5,4
3.57142857142857,"1",9846,12,142,9,1
3.71428571428571,"1",9834,20,146,12,2
3.85714285714286,"1",9825,15,160,9,4
4,"1",9813,23,164,12,3
4.14285714285714,"1",9807,20,173,6,2
4.28571428571429,"1",9790,32,178,17,6
4.42857142857143,"1",9763,46,191,27,15
4.57142857142857,"1",9733,57,210,30,16
4.71428571428571,"1",9696,65,239,37,11
4.85714285714286,"1",9666,63,271,30,7
5,"1",9622,82,296,44,28
5.14285714285714,"1",9598,70,332,24,29
5.28571428571429,"1",9582,62,356,16,7
5.42857142857143,"1",9564,62,374,18,10
5.57142857142857,"1",9552,50,398,12,10
5.71428571428571,"1",9539,48,413,13,4
5.85714285714286,"1",9528,38,434,11,6
6,"1",9519,30,451,9,9
6.14285714285714,"1",9513,29,458,6,5
6.28571428571429,"1",9508,24,468,5,0
6.42857142857143,"1",9503,19,478,5,1
6.57142857142857,"1",9497,17,486,6,4
6.71428571428571,"1",9494,12,494,3,1
6.85714285714286,"1",9489,12,499,5,1
7,"1",9488,9,503,1,0
7.14285714285714,"1",9487,2,511,1,1
7.28571428571429,"1",9486,3,511,1,1
7.42857142857143,"1",9485,4,511,1,1
7.57142857142857,"1",9485,3,512,0,0
7.71428571428571,"1",9483,3,514,2,0
7.85714285714286,"1",9482,3,515,1,0
8,"1",9481,2,517,1,0
8.14285714285714,"1",9481,1,518,0,0
8.28571428571428,"1",9481,1,518,0,0
8.42857142857143,"1",9481,0,519,0,0
8.57142857142857,"1",9481,0,519,0,0
8.71428571428571,"1",9481,0,519,0,0
8.85714285714286,"1",9481,0,519,0,0
9,"1",9481,0,519,0,0
9.14285714285714,"1",9481,0,519,0,0
9.28571428571428,"1",9481,0,519,0,0
9.42857142857143,"1",9481,0,519,0,0
9.57142857142857,"1",9481,0,519,0,0
9.71428571428571,"1",9481,0,519,0,0
9.85714285714286,"1",9481,0,519,0,0
10,"1",9481,0,519,0,0
