"week","reports"
0.142857142857143,2
0.285714285714286,4
0.428571428571429,2
0.571428571428571,4
0.714285714285714,6
0.857142857142857,6
1,4
1.14285714285714,9
1.28571428571429,5
1.42857142857143,6
1.57142857142857,3
1.71428571428571,4
1.85714285714286,4
2,9
2.14285714285714,6
2.28571428571429,15
2.42857142857143,13
2.57142857142857,27
2.71428571428571,16
2.85714285714286,26
3,38
3.14285714285714,31
3.28571428571429,31
3.42857142857143,62
3.57142857142857,58
3.71428571428571,72
3.85714285714286,39
4,98
4.14285714285714,100
4.28571428571429,109
4.42857142857143,133
4.57142857142857,92
4.71428571428571,63
4.85714285714286,99
5,118
5.14285714285714,25
5.28571428571429,27
5.42857142857143,21
5.57142857142857,48
5.71428571428571,27
5.85714285714286,36
6,13
6.14285714285714,15
6.28571428571429,9
6.42857142857143,9
6.57142857142857,2
6.71428571428571,4
6.85714285714286,1
7,5
7.14285714285714,2
7.28571428571429,2
7.42857142857143,0
7.57142857142857,0
7.71428571428571,0
7.85714285714286,0
8,0
8.14285714285714,0
8.28571428571428,1
8.42857142857143,0
8.57142857142857,0
8.71428571428571,0
8.85714285714286,0
9,0
9.14285714285714,0
9.28571428571428,0
9.42857142857143,0
9.57142857142857,0
9.71428571428571,0
9.85714285714286,0
10,0
