"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9979,18,3,11,6
0.285714285714286,"1",9974,19,7,5,3
0.428571428571429,"1",9964,18,18,10,3
0.571428571428571,"1",9956,19,25,8,3
0.714285714285714,"1",9942,25,33,14,4
0.857142857142857,"1",9933,22,45,9,8
1,"1",9923,23,54,10,7
1.14285714285714,"1",9908,26,66,15,9
1.28571428571429,"1",9883,43,74,25,6
1.42857142857143,"1",9869,41,90,14,8
1.57142857142857,"1",9844,51,105,25,13
1.71428571428571,"1",9819,53,128,25,11
1.85714285714286,"1",9784,70,146,35,10
2,"1",9718,104,178,66,39
2.14285714285714,"1",9656,126,218,62,41
2.28571428571429,"1",9585,140,275,71,42
2.42857142857143,"1",9513,167,320,72,28
2.57142857142857,"1",9422,178,400,91,37
2.71428571428571,"1",9332,189,479,90,41
2.85714285714286,"1",9222,218,560,110,32
3,"1",9104,235,661,118,71
3.14285714285714,"1",8987,256,757,117,61
3.28571428571429,"1",8836,295,869,151,34
3.42857142857143,"1",8668,366,966,168,79
3.57142857142857,"1",8488,376,1136,180,93
3.71428571428571,"1",8296,418,1286,192,83
3.85714285714286,"1",8095,443,1462,201,132
4,"1",7874,480,1646,221,39
4.14285714285714,"1",7658,501,1841,216,153
4.28571428571429,"1",7452,499,2049,206,74
4.42857142857143,"1",7225,516,2259,227,126
4.57142857142857,"1",7005,511,2484,220,83
4.71428571428571,"1",6794,535,2671,211,108
4.85714285714286,"1",6602,510,2888,192,54
5,"1",6397,497,3106,205,140
5.14285714285714,"1",6331,382,3287,66,26
5.28571428571429,"1",6269,296,3435,62,33
5.42857142857143,"1",6212,230,3558,57,37
5.57142857142857,"1",6177,183,3640,35,17
5.71428571428571,"1",6151,143,3706,26,16
5.85714285714286,"1",6129,118,3753,22,5
6,"1",6114,97,3789,15,7
6.14285714285714,"1",6096,80,3824,18,5
6.28571428571429,"1",6084,65,3851,12,10
6.42857142857143,"1",6070,54,3876,14,5
6.57142857142857,"1",6065,41,3894,5,1
6.71428571428571,"1",6059,28,3913,6,5
6.85714285714286,"1",6055,13,3932,4,1
7,"1",6052,13,3935,3,2
7.14285714285714,"1",6050,10,3940,2,0
7.28571428571429,"1",6045,15,3940,5,4
7.42857142857143,"1",6038,15,3947,7,5
7.57142857142857,"1",6035,10,3955,3,1
7.71428571428571,"1",6034,7,3959,1,2
7.85714285714286,"1",6032,5,3963,2,1
8,"1",6032,4,3964,0,0
8.14285714285714,"1",6031,3,3966,1,0
8.28571428571428,"1",6031,2,3967,0,0
8.42857142857143,"1",6031,1,3968,0,0
8.57142857142857,"1",6031,1,3968,0,0
8.71428571428571,"1",6031,0,3969,0,0
8.85714285714286,"1",6031,0,3969,0,0
9,"1",6031,0,3969,0,0
9.14285714285714,"1",6031,0,3969,0,0
9.28571428571428,"1",6031,0,3969,0,0
9.42857142857143,"1",6031,0,3969,0,0
9.57142857142857,"1",6031,0,3969,0,0
9.71428571428571,"1",6031,0,3969,0,0
9.85714285714286,"1",6031,0,3969,0,0
10,"1",6031,0,3969,0,0
