"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9985,14,1,5,1
0.285714285714286,"1",9976,18,6,9,6
0.428571428571429,"1",9970,16,14,6,5
0.571428571428571,"1",9964,13,23,6,3
0.714285714285714,"1",9952,19,29,12,4
0.857142857142857,"1",9937,25,38,15,7
1,"1",9919,32,49,18,8
1.14285714285714,"1",9908,34,58,11,2
1.28571428571429,"1",9889,37,74,19,7
1.42857142857143,"1",9860,45,95,29,8
1.57142857142857,"1",9835,52,113,25,5
1.71428571428571,"1",9810,51,139,25,11
1.85714285714286,"1",9781,59,160,29,15
2,"1",9749,66,185,32,21
2.14285714285714,"1",9705,74,221,44,25
2.28571428571429,"1",9676,64,260,29,13
2.42857142857143,"1",9638,73,289,38,14
2.57142857142857,"1",9591,87,322,47,18
2.71428571428571,"1",9524,107,369,67,29
2.85714285714286,"1",9479,102,419,45,19
3,"1",9406,128,466,73,20
3.14285714285714,"1",9331,151,518,75,37
3.28571428571429,"1",9262,161,577,69,34
3.42857142857143,"1",9175,176,649,87,47
3.57142857142857,"1",9071,208,721,104,43
3.71428571428571,"1",8948,241,811,123,73
3.85714285714286,"1",8832,265,903,116,55
4,"1",8662,327,1011,170,83
4.14285714285714,"1",8505,349,1146,157,54
4.28571428571429,"1",8358,361,1281,147,46
4.42857142857143,"1",8181,386,1433,177,75
4.57142857142857,"1",7973,432,1595,208,84
4.71428571428571,"1",7769,470,1761,204,51
4.85714285714286,"1",7576,451,1973,193,95
5,"1",7368,464,2168,208,126
5.14285714285714,"1",7292,351,2357,76,19
5.28571428571429,"1",7215,294,2491,77,60
5.42857142857143,"1",7159,242,2599,56,8
5.57142857142857,"1",7113,201,2686,46,16
5.71428571428571,"1",7078,148,2774,35,16
5.85714285714286,"1",7050,112,2838,28,17
6,"1",7021,101,2878,29,28
6.14285714285714,"1",7007,70,2923,14,7
6.28571428571429,"1",6994,66,2940,13,6
6.42857142857143,"1",6982,50,2968,12,5
6.57142857142857,"1",6978,34,2988,4,0
6.71428571428571,"1",6975,27,2998,3,0
6.85714285714286,"1",6974,18,3008,1,0
7,"1",6969,19,3012,5,4
7.14285714285714,"1",6967,14,3019,2,1
7.28571428571429,"1",6965,11,3024,2,0
7.42857142857143,"1",6965,7,3028,0,0
7.57142857142857,"1",6964,5,3031,1,1
7.71428571428571,"1",6963,6,3031,1,1
7.85714285714286,"1",6961,6,3033,2,2
8,"1",6961,4,3035,0,0
8.14285714285714,"1",6961,2,3037,0,0
8.28571428571428,"1",6960,0,3040,1,0
8.42857142857143,"1",6960,0,3040,0,0
8.57142857142857,"1",6960,0,3040,0,0
8.71428571428571,"1",6960,0,3040,0,0
8.85714285714286,"1",6960,0,3040,0,0
9,"1",6960,0,3040,0,0
9.14285714285714,"1",6960,0,3040,0,0
9.28571428571428,"1",6960,0,3040,0,0
9.42857142857143,"1",6960,0,3040,0,0
9.57142857142857,"1",6960,0,3040,0,0
9.71428571428571,"1",6960,0,3040,0,0
9.85714285714286,"1",6960,0,3040,0,0
10,"1",6960,0,3040,0,0
