"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9985,10,5,5,2
0.285714285714286,"1",9979,11,10,6,2
0.428571428571429,"1",9970,16,14,9,5
0.571428571428571,"1",9956,22,22,14,3
0.714285714285714,"1",9937,35,28,19,7
0.857142857142857,"1",9919,37,44,18,6
1,"1",9905,40,55,14,7
1.14285714285714,"1",9885,38,77,20,3
1.28571428571429,"1",9866,33,101,19,11
1.42857142857143,"1",9850,41,109,16,21
1.57142857142857,"1",9829,52,119,21,8
1.71428571428571,"1",9801,67,132,28,11
1.85714285714286,"1",9762,72,166,39,34
2,"1",9726,68,206,36,15
2.14285714285714,"1",9693,72,235,33,20
2.28571428571429,"1",9652,84,264,41,38
2.42857142857143,"1",9603,94,303,49,11
2.57142857142857,"1",9555,113,332,48,22
2.71428571428571,"1",9496,119,385,59,21
2.85714285714286,"1",9444,118,438,52,19
3,"1",9363,150,487,81,31
3.14285714285714,"1",9298,151,551,65,31
3.28571428571429,"1",9202,183,615,96,64
3.42857142857143,"1",9112,199,689,90,28
3.57142857142857,"1",8996,228,776,116,54
3.71428571428571,"1",8889,241,870,107,66
3.85714285714286,"1",8765,264,971,124,53
4,"1",8646,272,1082,119,76
4.14285714285714,"1",8523,286,1191,123,65
4.28571428571429,"1",8358,324,1318,165,67
4.42857142857143,"1",8196,355,1449,162,58
4.57142857142857,"1",8029,393,1578,167,73
4.71428571428571,"1",7859,377,1764,170,111
4.85714285714286,"1",7675,400,1925,184,91
5,"1",7510,411,2079,165,102
5.14285714285714,"1",7426,346,2228,84,31
5.28571428571429,"1",7368,281,2351,58,24
5.42857142857143,"1",7317,228,2455,51,31
5.57142857142857,"1",7270,181,2549,47,17
5.71428571428571,"1",7240,144,2616,30,18
5.85714285714286,"1",7219,117,2664,21,12
6,"1",7189,98,2713,30,16
6.14285714285714,"1",7175,81,2744,14,16
6.28571428571429,"1",7167,60,2773,8,3
6.42857142857143,"1",7157,41,2802,10,5
6.57142857142857,"1",7143,43,2814,14,7
6.71428571428571,"1",7132,43,2825,11,1
6.85714285714286,"1",7131,26,2843,1,0
7,"1",7128,22,2850,3,0
7.14285714285714,"1",7122,21,2857,6,5
7.28571428571429,"1",7121,13,2866,1,0
7.42857142857143,"1",7120,8,2872,1,0
7.57142857142857,"1",7117,7,2876,3,3
7.71428571428571,"1",7115,7,2878,2,1
7.85714285714286,"1",7114,7,2879,1,2
8,"1",7111,5,2884,3,3
8.14285714285714,"1",7110,2,2888,1,1
8.28571428571428,"1",7110,2,2888,0,0
8.42857142857143,"1",7109,1,2890,1,0
8.57142857142857,"1",7109,1,2890,0,0
8.71428571428571,"1",7109,1,2890,0,0
8.85714285714286,"1",7109,0,2891,0,0
9,"1",7109,0,2891,0,0
9.14285714285714,"1",7109,0,2891,0,0
9.28571428571428,"1",7109,0,2891,0,0
9.42857142857143,"1",7109,0,2891,0,0
9.57142857142857,"1",7109,0,2891,0,0
9.71428571428571,"1",7109,0,2891,0,0
9.85714285714286,"1",7109,0,2891,0,0
10,"1",7109,0,2891,0,0
