"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9989,7,4,1,0
0.285714285714286,"1",9983,9,8,6,0
0.428571428571429,"1",9979,10,11,4,2
0.571428571428571,"1",9975,8,17,4,2
0.714285714285714,"1",9969,8,23,6,3
0.857142857142857,"1",9964,11,25,5,5
1,"1",9956,16,28,8,4
1.14285714285714,"1",9949,16,35,7,4
1.28571428571429,"1",9939,19,42,10,8
1.42857142857143,"1",9931,21,48,8,5
1.57142857142857,"1",9918,26,56,13,8
1.71428571428571,"1",9908,27,65,10,8
1.85714285714286,"1",9897,23,80,11,2
2,"1",9877,38,85,20,7
2.14285714285714,"1",9849,45,106,28,5
2.28571428571429,"1",9823,57,120,26,10
2.42857142857143,"1",9793,57,150,30,23
2.57142857142857,"1",9754,74,172,39,19
2.71428571428571,"1",9717,78,205,37,13
2.85714285714286,"1",9663,101,236,54,27
3,"1",9600,126,274,63,24
3.14285714285714,"1",9542,133,325,58,23
3.28571428571429,"1",9465,147,388,77,38
3.42857142857143,"1",9406,139,455,59,11
3.57142857142857,"1",9307,176,517,99,72
3.71428571428571,"1",9210,204,586,97,41
3.85714285714286,"1",9117,204,679,93,71
4,"1",9029,205,766,88,71
4.14285714285714,"1",8925,228,847,104,99
4.28571428571429,"1",8831,222,947,94,29
4.42857142857143,"1",8710,255,1035,121,104
4.57142857142857,"1",8593,263,1144,117,55
4.71428571428571,"1",8456,307,1237,137,105
4.85714285714286,"1",8329,288,1383,127,92
5,"1",8185,305,1510,144,57
5.14285714285714,"1",8124,233,1643,61,41
5.28571428571429,"1",8064,215,1721,60,25
5.42857142857143,"1",8017,174,1809,47,12
5.57142857142857,"1",7973,147,1880,44,38
5.71428571428571,"1",7940,128,1932,33,25
5.85714285714286,"1",7905,118,1977,35,5
6,"1",7883,105,2012,22,8
6.14285714285714,"1",7859,89,2052,24,13
6.28571428571429,"1",7841,81,2078,18,4
6.42857142857143,"1",7816,81,2103,25,18
6.57142857142857,"1",7802,62,2136,14,10
6.71428571428571,"1",7792,52,2156,10,4
6.85714285714286,"1",7780,40,2180,12,7
7,"1",7772,27,2201,8,1
7.14285714285714,"1",7771,16,2213,1,1
7.28571428571429,"1",7767,15,2218,4,2
7.42857142857143,"1",7767,9,2224,0,0
7.57142857142857,"1",7765,5,2230,2,1
7.71428571428571,"1",7765,2,2233,0,0
7.85714285714286,"1",7764,1,2235,1,1
8,"1",7764,1,2235,0,0
8.14285714285714,"1",7764,1,2235,0,0
8.28571428571428,"1",7763,2,2235,1,0
8.42857142857143,"1",7763,1,2236,0,0
8.57142857142857,"1",7762,1,2237,1,1
8.71428571428571,"1",7762,1,2237,0,0
8.85714285714286,"1",7760,3,2237,2,1
9,"1",7760,1,2239,0,0
9.14285714285714,"1",7760,1,2239,0,0
9.28571428571428,"1",7760,1,2239,0,0
9.42857142857143,"1",7760,0,2240,0,0
9.57142857142857,"1",7760,0,2240,0,0
9.71428571428571,"1",7760,0,2240,0,0
9.85714285714286,"1",7760,0,2240,0,0
10,"1",7760,0,2240,0,0
