"week","reports"
0.142857142857143,4
0.285714285714286,1
0.428571428571429,2
0.571428571428571,5
0.714285714285714,6
0.857142857142857,3
1,15
1.14285714285714,15
1.28571428571429,20
1.42857142857143,7
1.57142857142857,10
1.71428571428571,22
1.85714285714286,5
2,22
2.14285714285714,14
2.28571428571429,18
2.42857142857143,14
2.57142857142857,19
2.71428571428571,19
2.85714285714286,16
3,37
3.14285714285714,30
3.28571428571429,40
3.42857142857143,48
3.57142857142857,19
3.71428571428571,57
3.85714285714286,35
4,46
4.14285714285714,50
4.28571428571429,57
4.42857142857143,75
4.57142857142857,102
4.71428571428571,76
4.85714285714286,96
5,128
5.14285714285714,37
5.28571428571429,38
5.42857142857143,23
5.57142857142857,28
5.71428571428571,8
5.85714285714286,14
6,17
6.14285714285714,17
6.28571428571429,24
6.42857142857143,6
6.57142857142857,12
6.71428571428571,5
6.85714285714286,11
7,8
7.14285714285714,5
7.28571428571429,1
7.42857142857143,1
7.57142857142857,2
7.71428571428571,2
7.85714285714286,1
8,0
8.14285714285714,0
8.28571428571428,0
8.42857142857143,0
8.57142857142857,0
8.71428571428571,0
8.85714285714286,0
9,0
9.14285714285714,0
9.28571428571428,0
9.42857142857143,0
9.57142857142857,0
9.71428571428571,0
9.85714285714286,0
10,0
