"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9986,10,4,4,4
0.285714285714286,"1",9974,15,11,12,1
0.428571428571429,"1",9969,10,21,5,2
0.571428571428571,"1",9959,14,27,10,5
0.714285714285714,"1",9950,19,31,9,6
0.857142857142857,"1",9940,19,41,10,3
1,"1",9922,29,49,18,15
1.14285714285714,"1",9897,38,65,25,15
1.28571428571429,"1",9868,49,83,29,20
1.42857142857143,"1",9844,54,102,24,7
1.57142857142857,"1",9822,51,127,22,10
1.71428571428571,"1",9796,58,146,26,22
1.85714285714286,"1",9770,57,173,26,5
2,"1",9734,64,202,36,22
2.14285714285714,"1",9699,71,230,35,14
2.28571428571429,"1",9667,71,262,32,18
2.42857142857143,"1",9635,79,286,32,14
2.57142857142857,"1",9600,82,318,35,19
2.71428571428571,"1",9551,91,358,49,19
2.85714285714286,"1",9504,97,399,47,16
3,"1",9447,104,449,57,37
3.14285714285714,"1",9380,119,501,67,30
3.28571428571429,"1",9302,146,552,78,40
3.42857142857143,"1",9224,160,616,78,48
3.57142857142857,"1",9138,181,681,86,19
3.71428571428571,"1",9041,206,753,97,57
3.85714285714286,"1",8937,228,835,104,35
4,"1",8823,252,925,114,46
4.14285714285714,"1",8692,288,1020,131,50
4.28571428571429,"1",8519,336,1145,173,57
4.42857142857143,"1",8358,347,1295,161,75
4.57142857142857,"1",8177,367,1456,181,102
4.71428571428571,"1",7993,392,1615,184,76
4.85714285714286,"1",7805,415,1780,188,96
5,"1",7655,391,1954,150,128
5.14285714285714,"1",7577,324,2099,78,37
5.28571428571429,"1",7503,270,2227,74,38
5.42857142857143,"1",7448,233,2319,55,23
5.57142857142857,"1",7392,207,2401,56,28
5.71428571428571,"1",7346,180,2474,46,8
5.85714285714286,"1",7313,145,2542,33,14
6,"1",7278,119,2603,35,17
6.14285714285714,"1",7246,102,2652,32,17
6.28571428571429,"1",7223,90,2687,23,24
6.42857142857143,"1",7206,77,2717,17,6
6.57142857142857,"1",7190,71,2739,16,12
6.71428571428571,"1",7182,58,2760,8,5
6.85714285714286,"1",7168,54,2778,14,11
7,"1",7160,39,2801,8,8
7.14285714285714,"1",7149,37,2814,11,5
7.28571428571429,"1",7145,29,2826,4,1
7.42857142857143,"1",7141,23,2836,4,1
7.57142857142857,"1",7136,19,2845,5,2
7.71428571428571,"1",7131,14,2855,5,2
7.85714285714286,"1",7125,12,2863,6,1
8,"1",7121,12,2867,4,0
8.14285714285714,"1",7121,9,2870,0,0
8.28571428571428,"1",7121,6,2873,0,0
8.42857142857143,"1",7121,3,2876,0,0
8.57142857142857,"1",7121,1,2878,0,0
8.71428571428571,"1",7121,1,2878,0,0
8.85714285714286,"1",7121,0,2879,0,0
9,"1",7121,0,2879,0,0
9.14285714285714,"1",7121,0,2879,0,0
9.28571428571428,"1",7121,0,2879,0,0
9.42857142857143,"1",7121,0,2879,0,0
9.57142857142857,"1",7121,0,2879,0,0
9.71428571428571,"1",7121,0,2879,0,0
9.85714285714286,"1",7121,0,2879,0,0
10,"1",7121,0,2879,0,0
