"week","reports"
0.142857142857143,1
0.285714285714286,3
0.428571428571429,6
0.571428571428571,12
0.714285714285714,12
0.857142857142857,6
1,10
1.14285714285714,13
1.28571428571429,14
1.42857142857143,20
1.57142857142857,14
1.71428571428571,21
1.85714285714286,23
2,18
2.14285714285714,22
2.28571428571429,21
2.42857142857143,14
2.57142857142857,26
2.71428571428571,39
2.85714285714286,34
3,35
3.14285714285714,26
3.28571428571429,32
3.42857142857143,100
3.57142857142857,70
3.71428571428571,66
3.85714285714286,84
4,65
4.14285714285714,78
4.28571428571429,71
4.42857142857143,132
4.57142857142857,76
4.71428571428571,81
4.85714285714286,115
5,134
5.14285714285714,46
5.28571428571429,30
5.42857142857143,14
5.57142857142857,18
5.71428571428571,29
5.85714285714286,8
6,9
6.14285714285714,6
6.28571428571429,2
6.42857142857143,4
6.57142857142857,1
6.71428571428571,3
6.85714285714286,0
7,1
7.14285714285714,1
7.28571428571429,0
7.42857142857143,0
7.57142857142857,1
7.71428571428571,0
7.85714285714286,0
8,0
8.14285714285714,0
8.28571428571428,0
8.42857142857143,0
8.57142857142857,0
8.71428571428571,0
8.85714285714286,0
9,0
9.14285714285714,0
9.28571428571428,0
9.42857142857143,0
9.57142857142857,0
9.71428571428571,0
9.85714285714286,0
10,0
