"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9980,15,5,10,6
0.285714285714286,"1",9970,21,9,10,11
0.428571428571429,"1",9954,31,15,16,7
0.571428571428571,"1",9932,39,29,22,10
0.714285714285714,"1",9917,40,43,15,1
0.857142857142857,"1",9897,44,59,20,3
1,"1",9874,46,80,23,8
1.14285714285714,"1",9850,53,97,24,12
1.28571428571429,"1",9829,53,118,21,14
1.42857142857143,"1",9806,54,140,23,7
1.57142857142857,"1",9767,74,159,39,41
1.71428571428571,"1",9721,79,200,46,35
1.85714285714286,"1",9673,100,227,48,30
2,"1",9613,118,269,60,27
2.14285714285714,"1",9548,127,325,65,27
2.28571428571429,"1",9479,135,386,69,28
2.42857142857143,"1",9404,158,438,75,60
2.57142857142857,"1",9313,185,502,91,59
2.71428571428571,"1",9200,229,571,113,77
2.85714285714286,"1",9078,245,677,122,54
3,"1",8947,276,777,131,54
3.14285714285714,"1",8800,303,897,147,38
3.28571428571429,"1",8660,323,1017,140,49
3.42857142857143,"1",8524,316,1160,136,74
3.57142857142857,"1",8360,342,1298,164,82
3.71428571428571,"1",8165,390,1445,195,128
3.85714285714286,"1",7958,433,1609,207,86
4,"1",7777,435,1788,181,103
4.14285714285714,"1",7624,391,1985,153,48
4.28571428571429,"1",7419,439,2142,205,97
4.42857142857143,"1",7238,434,2328,181,96
4.57142857142857,"1",7077,398,2525,161,107
4.71428571428571,"1",6928,396,2676,149,54
4.85714285714286,"1",6765,397,2838,163,115
5,"1",6626,374,3000,139,73
5.14285714285714,"1",6578,273,3149,48,26
5.28571428571429,"1",6531,217,3252,47,30
5.42857142857143,"1",6501,174,3325,30,14
5.57142857142857,"1",6467,138,3395,34,18
5.71428571428571,"1",6451,102,3447,16,8
5.85714285714286,"1",6431,79,3490,20,17
6,"1",6412,64,3524,19,6
6.14285714285714,"1",6396,58,3546,16,11
6.28571428571429,"1",6389,43,3568,7,4
6.42857142857143,"1",6385,27,3588,4,1
6.57142857142857,"1",6382,19,3599,3,3
6.71428571428571,"1",6380,13,3607,2,0
6.85714285714286,"1",6376,14,3610,4,2
7,"1",6374,10,3616,2,0
7.14285714285714,"1",6372,9,3619,2,2
7.28571428571429,"1",6370,7,3623,2,0
7.42857142857143,"1",6369,8,3623,1,0
7.57142857142857,"1",6368,8,3624,1,0
7.71428571428571,"1",6367,7,3626,1,0
7.85714285714286,"1",6367,4,3629,0,0
8,"1",6367,0,3633,0,0
8.14285714285714,"1",6367,0,3633,0,0
8.28571428571428,"1",6367,0,3633,0,0
8.42857142857143,"1",6367,0,3633,0,0
8.57142857142857,"1",6367,0,3633,0,0
8.71428571428571,"1",6367,0,3633,0,0
8.85714285714286,"1",6367,0,3633,0,0
9,"1",6367,0,3633,0,0
9.14285714285714,"1",6367,0,3633,0,0
9.28571428571428,"1",6367,0,3633,0,0
9.42857142857143,"1",6367,0,3633,0,0
9.57142857142857,"1",6367,0,3633,0,0
9.71428571428571,"1",6367,0,3633,0,0
9.85714285714286,"1",6367,0,3633,0,0
10,"1",6367,0,3633,0,0
