"week","reports"
0.142857142857143,6
0.285714285714286,11
0.428571428571429,7
0.571428571428571,10
0.714285714285714,1
0.857142857142857,3
1,8
1.14285714285714,12
1.28571428571429,14
1.42857142857143,7
1.57142857142857,41
1.71428571428571,35
1.85714285714286,30
2,27
2.14285714285714,27
2.28571428571429,28
2.42857142857143,60
2.57142857142857,59
2.71428571428571,77
2.85714285714286,54
3,54
3.14285714285714,38
3.28571428571429,49
3.42857142857143,74
3.57142857142857,82
3.71428571428571,128
3.85714285714286,86
4,103
4.14285714285714,48
4.28571428571429,97
4.42857142857143,96
4.57142857142857,107
4.71428571428571,54
4.85714285714286,115
5,73
5.14285714285714,26
5.28571428571429,30
5.42857142857143,14
5.57142857142857,18
5.71428571428571,8
5.85714285714286,17
6,6
6.14285714285714,11
6.28571428571429,4
6.42857142857143,1
6.57142857142857,3
6.71428571428571,0
6.85714285714286,2
7,0
7.14285714285714,2
7.28571428571429,0
7.42857142857143,0
7.57142857142857,0
7.71428571428571,0
7.85714285714286,0
8,0
8.14285714285714,0
8.28571428571428,0
8.42857142857143,0
8.57142857142857,0
8.71428571428571,0
8.85714285714286,0
9,0
9.14285714285714,0
9.28571428571428,0
9.42857142857143,0
9.57142857142857,0
9.71428571428571,0
9.85714285714286,0
10,0
