"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9980,16,4,10,9
0.285714285714286,"1",9972,15,13,8,5
0.428571428571429,"1",9961,17,22,11,2
0.571428571428571,"1",9946,22,32,15,4
0.714285714285714,"1",9934,28,38,12,6
0.857142857142857,"1",9922,29,49,12,9
1,"1",9916,26,58,6,4
1.14285714285714,"1",9896,32,72,20,21
1.28571428571429,"1",9884,34,82,12,7
1.42857142857143,"1",9865,42,93,19,13
1.57142857142857,"1",9841,42,117,24,13
1.71428571428571,"1",9821,42,137,20,9
1.85714285714286,"1",9797,47,156,24,7
2,"1",9771,47,182,26,14
2.14285714285714,"1",9751,45,204,20,6
2.28571428571429,"1",9723,52,225,28,19
2.42857142857143,"1",9690,58,252,33,19
2.57142857142857,"1",9649,76,275,41,18
2.71428571428571,"1",9605,83,312,44,25
2.85714285714286,"1",9560,93,347,45,13
3,"1",9493,114,393,67,28
3.14285714285714,"1",9424,135,441,69,36
3.28571428571429,"1",9324,175,501,100,66
3.42857142857143,"1",9202,222,576,122,74
3.57142857142857,"1",9082,249,669,120,48
3.71428571428571,"1",8971,270,759,111,53
3.85714285714286,"1",8832,295,873,139,76
4,"1",8683,318,999,149,161
4.14285714285714,"1",8524,352,1124,159,53
4.28571428571429,"1",8347,384,1269,177,115
4.42857142857143,"1",8136,436,1428,211,187
4.57142857142857,"1",7955,433,1612,181,65
4.71428571428571,"1",7752,468,1780,203,107
4.85714285714286,"1",7521,511,1968,231,131
5,"1",7288,540,2172,233,90
5.14285714285714,"1",7189,445,2366,99,60
5.28571428571429,"1",7090,375,2535,99,48
5.42857142857143,"1",7006,308,2686,84,39
5.57142857142857,"1",6953,246,2801,53,32
5.71428571428571,"1",6914,193,2893,39,15
5.85714285714286,"1",6874,149,2977,40,18
6,"1",6848,129,3023,26,12
6.14285714285714,"1",6818,107,3075,30,15
6.28571428571429,"1",6790,95,3115,28,16
6.42857142857143,"1",6771,75,3154,19,10
6.57142857142857,"1",6761,53,3186,10,2
6.71428571428571,"1",6748,44,3208,13,5
6.85714285714286,"1",6743,33,3224,5,2
7,"1",6736,28,3236,7,4
7.14285714285714,"1",6729,22,3249,7,0
7.28571428571429,"1",6727,14,3259,2,2
7.42857142857143,"1",6725,15,3260,2,2
7.57142857142857,"1",6721,9,3270,4,4
7.71428571428571,"1",6721,6,3273,0,0
7.85714285714286,"1",6720,5,3275,1,0
8,"1",6719,4,3277,1,0
8.14285714285714,"1",6718,4,3278,1,0
8.28571428571428,"1",6717,2,3281,1,2
8.42857142857143,"1",6715,4,3281,2,1
8.57142857142857,"1",6715,3,3282,0,0
8.71428571428571,"1",6715,3,3282,0,0
8.85714285714286,"1",6715,1,3284,0,0
9,"1",6715,1,3284,0,0
9.14285714285714,"1",6715,0,3285,0,0
9.28571428571428,"1",6715,0,3285,0,0
9.42857142857143,"1",6715,0,3285,0,0
9.57142857142857,"1",6715,0,3285,0,0
9.71428571428571,"1",6715,0,3285,0,0
9.85714285714286,"1",6715,0,3285,0,0
10,"1",6715,0,3285,0,0
