"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9979,15,6,11,3
0.285714285714286,"1",9970,18,12,9,3
0.428571428571429,"1",9961,18,21,9,8
0.571428571428571,"1",9957,15,28,4,3
0.714285714285714,"1",9945,23,32,12,4
0.857142857142857,"1",9932,25,43,13,10
1,"1",9918,27,55,14,6
1.14285714285714,"1",9900,32,68,18,17
1.28571428571429,"1",9885,29,86,15,11
1.42857142857143,"1",9855,46,99,30,21
1.57142857142857,"1",9831,47,122,24,7
1.71428571428571,"1",9807,47,146,24,8
1.85714285714286,"1",9785,55,160,22,15
2,"1",9759,64,177,26,13
2.14285714285714,"1",9699,91,210,60,19
2.28571428571429,"1",9637,105,258,62,13
2.42857142857143,"1",9580,107,313,57,39
2.57142857142857,"1",9511,124,365,69,35
2.71428571428571,"1",9418,156,426,93,45
2.85714285714286,"1",9344,158,498,74,62
3,"1",9245,194,561,99,32
3.14285714285714,"1",9127,229,644,118,49
3.28571428571429,"1",9003,236,761,124,53
3.42857142857143,"1",8902,239,859,101,51
3.57142857142857,"1",8791,261,948,111,50
3.71428571428571,"1",8642,308,1050,149,83
3.85714285714286,"1",8474,353,1173,168,106
4,"1",8300,379,1321,174,173
4.14285714285714,"1",8130,387,1483,170,139
4.28571428571429,"1",7929,413,1658,201,73
4.42857142857143,"1",7757,420,1823,172,66
4.57142857142857,"1",7581,397,2022,176,82
4.71428571428571,"1",7387,426,2187,194,101
4.85714285714286,"1",7235,408,2357,152,96
5,"1",7048,409,2543,187,65
5.14285714285714,"1",6962,318,2720,86,45
5.28571428571429,"1",6902,269,2829,60,30
5.42857142857143,"1",6855,219,2926,47,29
5.57142857142857,"1",6823,162,3015,32,30
5.71428571428571,"1",6796,125,3079,27,10
5.85714285714286,"1",6767,98,3135,29,25
6,"1",6745,81,3174,22,15
6.14285714285714,"1",6727,63,3210,18,11
6.28571428571429,"1",6711,54,3235,16,9
6.42857142857143,"1",6705,40,3255,6,2
6.57142857142857,"1",6701,28,3271,4,3
6.71428571428571,"1",6693,24,3283,8,3
6.85714285714286,"1",6687,25,3288,6,0
7,"1",6684,16,3300,3,5
7.14285714285714,"1",6683,9,3308,1,0
7.28571428571429,"1",6683,6,3311,0,0
7.42857142857143,"1",6682,5,3313,1,1
7.57142857142857,"1",6681,3,3316,1,0
7.71428571428571,"1",6680,3,3317,1,0
7.85714285714286,"1",6679,1,3320,1,0
8,"1",6678,2,3320,1,2
8.14285714285714,"1",6678,0,3322,0,0
8.28571428571428,"1",6678,0,3322,0,0
8.42857142857143,"1",6678,0,3322,0,0
8.57142857142857,"1",6678,0,3322,0,0
8.71428571428571,"1",6678,0,3322,0,0
8.85714285714286,"1",6678,0,3322,0,0
9,"1",6678,0,3322,0,0
9.14285714285714,"1",6678,0,3322,0,0
9.28571428571428,"1",6678,0,3322,0,0
9.42857142857143,"1",6678,0,3322,0,0
9.57142857142857,"1",6678,0,3322,0,0
9.71428571428571,"1",6678,0,3322,0,0
9.85714285714286,"1",6678,0,3322,0,0
10,"1",6678,0,3322,0,0
