"week","reports"
0.142857142857143,1
0.285714285714286,3
0.428571428571429,3
0.571428571428571,6
0.714285714285714,6
0.857142857142857,5
1,4
1.14285714285714,7
1.28571428571429,13
1.42857142857143,10
1.57142857142857,10
1.71428571428571,16
1.85714285714286,9
2,4
2.14285714285714,13
2.28571428571429,5
2.42857142857143,17
2.57142857142857,23
2.71428571428571,6
2.85714285714286,27
3,10
3.14285714285714,53
3.28571428571429,23
3.42857142857143,55
3.57142857142857,57
3.71428571428571,28
3.85714285714286,86
4,41
4.14285714285714,76
4.28571428571429,74
4.42857142857143,96
4.57142857142857,147
4.71428571428571,55
4.85714285714286,75
5,82
5.14285714285714,29
5.28571428571429,23
5.42857142857143,28
5.57142857142857,6
5.71428571428571,13
5.85714285714286,11
6,6
6.14285714285714,9
6.28571428571429,4
6.42857142857143,1
6.57142857142857,2
6.71428571428571,0
6.85714285714286,1
7,4
7.14285714285714,2
7.28571428571429,1
7.42857142857143,2
7.57142857142857,1
7.71428571428571,0
7.85714285714286,2
8,0
8.14285714285714,0
8.28571428571428,0
8.42857142857143,0
8.57142857142857,0
8.71428571428571,0
8.85714285714286,0
9,0
9.14285714285714,0
9.28571428571428,0
9.42857142857143,0
9.57142857142857,0
9.71428571428571,0
9.85714285714286,0
10,0
