"week","reports"
0.142857142857143,2
0.285714285714286,2
0.428571428571429,3
0.571428571428571,0
0.714285714285714,8
0.857142857142857,3
1,3
1.14285714285714,4
1.28571428571429,3
1.42857142857143,8
1.57142857142857,10
1.71428571428571,5
1.85714285714286,19
2,14
2.14285714285714,14
2.28571428571429,14
2.42857142857143,26
2.57142857142857,57
2.71428571428571,31
2.85714285714286,27
3,17
3.14285714285714,26
3.28571428571429,58
3.42857142857143,72
3.57142857142857,66
3.71428571428571,76
3.85714285714286,60
4,77
4.14285714285714,96
4.28571428571429,62
4.42857142857143,87
4.57142857142857,90
4.71428571428571,97
4.85714285714286,38
5,80
5.14285714285714,44
5.28571428571429,21
5.42857142857143,29
5.57142857142857,17
5.71428571428571,15
5.85714285714286,18
6,15
6.14285714285714,5
6.28571428571429,1
6.42857142857143,2
6.57142857142857,1
6.71428571428571,0
6.85714285714286,0
7,1
7.14285714285714,0
7.28571428571429,1
7.42857142857143,1
7.57142857142857,0
7.71428571428571,0
7.85714285714286,0
8,0
8.14285714285714,2
8.28571428571428,0
8.42857142857143,0
8.57142857142857,0
8.71428571428571,0
8.85714285714286,0
9,0
9.14285714285714,0
9.28571428571428,0
9.42857142857143,0
9.57142857142857,0
9.71428571428571,0
9.85714285714286,0
10,0
