"week",".id","S","I","R","H","reports"
0.142857142857143,"1",9983,15,2,7,2
0.285714285714286,"1",9978,13,9,5,2
0.428571428571429,"1",9969,14,17,9,3
0.571428571428571,"1",9967,11,22,2,0
0.714285714285714,"1",9958,17,25,9,8
0.857142857142857,"1",9951,14,35,7,3
1,"1",9945,16,39,6,3
1.14285714285714,"1",9936,20,44,9,4
1.28571428571429,"1",9925,24,51,11,3
1.42857142857143,"1",9909,29,62,16,8
1.57142857142857,"1",9893,31,76,16,10
1.71428571428571,"1",9884,23,93,9,5
1.85714285714286,"1",9863,32,105,21,19
2,"1",9840,41,119,23,14
2.14285714285714,"1",9801,61,138,39,14
2.28571428571429,"1",9771,64,165,30,14
2.42857142857143,"1",9728,84,188,43,26
2.57142857142857,"1",9657,105,238,71,57
2.71428571428571,"1",9603,116,281,54,31
2.85714285714286,"1",9547,117,336,56,27
3,"1",9483,137,380,64,17
3.14285714285714,"1",9411,137,452,72,26
3.28571428571429,"1",9324,158,518,87,58
3.42857142857143,"1",9219,186,595,105,72
3.57142857142857,"1",9117,207,676,102,66
3.71428571428571,"1",9008,244,748,109,76
3.85714285714286,"1",8881,263,856,127,60
4,"1",8725,294,981,156,77
4.14285714285714,"1",8553,356,1091,172,96
4.28571428571429,"1",8382,382,1236,171,62
4.42857142857143,"1",8187,412,1401,195,87
4.57142857142857,"1",7996,425,1579,191,90
4.71428571428571,"1",7807,421,1772,189,97
4.85714285714286,"1",7636,412,1952,171,38
5,"1",7450,447,2103,186,80
5.14285714285714,"1",7370,361,2269,80,44
5.28571428571429,"1",7312,282,2406,58,21
5.42857142857143,"1",7254,241,2505,58,29
5.57142857142857,"1",7211,197,2592,43,17
5.71428571428571,"1",7172,170,2658,39,15
5.85714285714286,"1",7141,137,2722,31,18
6,"1",7111,103,2786,30,15
6.14285714285714,"1",7102,68,2830,9,5
6.28571428571429,"1",7099,35,2866,3,1
6.42857142857143,"1",7094,23,2883,5,2
6.57142857142857,"1",7090,19,2891,4,1
6.71428571428571,"1",7089,11,2900,1,0
6.85714285714286,"1",7087,9,2904,2,0
7,"1",7084,9,2907,3,1
7.14285714285714,"1",7082,8,2910,2,0
7.28571428571429,"1",7080,6,2914,2,1
7.42857142857143,"1",7079,3,2918,1,1
7.57142857142857,"1",7078,3,2919,1,0
7.71428571428571,"1",7076,2,2922,2,0
7.85714285714286,"1",7075,3,2922,1,0
8,"1",7074,2,2924,1,0
8.14285714285714,"1",7072,2,2926,2,2
8.28571428571428,"1",7072,1,2927,0,0
8.42857142857143,"1",7072,0,2928,0,0
8.57142857142857,"1",7072,0,2928,0,0
8.71428571428571,"1",7072,0,2928,0,0
8.85714285714286,"1",7072,0,2928,0,0
9,"1",7072,0,2928,0,0
9.14285714285714,"1",7072,0,2928,0,0
9.28571428571428,"1",7072,0,2928,0,0
9.42857142857143,"1",7072,0,2928,0,0
9.57142857142857,"1",7072,0,2928,0,0
9.71428571428571,"1",7072,0,2928,0,0
9.85714285714286,"1",7072,0,2928,0,0
10,"1",7072,0,2928,0,0
