"task_id","simulation_seed","simulation_attempt","observed_data_md5","model","Nmif","run","evaluation_rep","logLik","status"
6,1006,1,"83a6fae95545d773b4ac09416fd8a73d","constant_B",600,1,1,-204.156987585117,"success"
6,1006,1,"83a6fae95545d773b4ac09416fd8a73d","constant_B",600,1,2,-204.037069460555,"success"
6,1006,1,"83a6fae95545d773b4ac09416fd8a73d","constant_B",600,1,3,-204.406693573978,"success"
6,1006,1,"83a6fae95545d773b4ac09416fd8a73d","constant_B",600,1,4,-204.293524743087,"success"
6,1006,1,"83a6fae95545d773b4ac09416fd8a73d","constant_B",600,1,5,-204.308420800745,"success"
6,1006,1,"83a6fae95545d773b4ac09416fd8a73d","constant_B",600,2,1,-204.49048832302,"success"
6,1006,1,"83a6fae95545d773b4ac09416fd8a73d","constant_B",600,2,2,-204.499889569804,"success"
6,1006,1,"83a6fae95545d773b4ac09416fd8a73d","constant_B",600,2,3,-203.973621884609,"success"
6,1006,1,"83a6fae95545d773b4ac09416fd8a73d","constant_B",600,2,4,-204.109961177618,"success"
6,1006,1,"83a6fae95545d773b4ac09416fd8a73d","constant_B",600,2,5,-204.364799304069,"success"
6,1006,1,"83a6fae95545d773b4ac09416fd8a73d","constant_B",600,3,1,-204.542413117315,"success"
6,1006,1,"83a6fae95545d773b4ac09416fd8a73d","constant_B",600,3,2,-204.19070927127,"success"
6,1006,1,"83a6fae95545d773b4ac09416fd8a73d","constant_B",600,3,3,-204.25616651553,"success"
6,1006,1,"83a6fae95545d773b4ac09416fd8a73d","constant_B",600,3,4,-204.595906414551,"success"
6,1006,1,"83a6fae95545d773b4ac09416fd8a73d","constant_B",600,3,5,-205.12089108747,"success"
6,1006,1,"83a6fae95545d773b4ac09416fd8a73d","constant_B",600,4,1,-204.271757143043,"success"
6,1006,1,"83a6fae95545d773b4ac09416fd8a73d","constant_B",600,4,2,-204.134779791333,"success"
6,1006,1,"83a6fae95545d773b4ac09416fd8a73d","constant_B",600,4,3,-204.084716278284,"success"
6,1006,1,"83a6fae95545d773b4ac09416fd8a73d","constant_B",600,4,4,-204.036199390957,"success"
6,1006,1,"83a6fae95545d773b4ac09416fd8a73d","constant_B",600,4,5,-203.98923952022,"success"
6,1006,1,"83a6fae95545d773b4ac09416fd8a73d","constant_B",600,5,1,-203.888869915892,"success"
6,1006,1,"83a6fae95545d773b4ac09416fd8a73d","constant_B",600,5,2,-204.383762297528,"success"
6,1006,1,"83a6fae95545d773b4ac09416fd8a73d","constant_B",600,5,3,-204.127108721451,"success"
6,1006,1,"83a6fae95545d773b4ac09416fd8a73d","constant_B",600,5,4,-203.689419703588,"success"
6,1006,1,"83a6fae95545d773b4ac09416fd8a73d","constant_B",600,5,5,-204.369699353628,"success"
6,1006,1,"83a6fae95545d773b4ac09416fd8a73d","constant_B",600,6,1,-203.463368345759,"success"
6,1006,1,"83a6fae95545d773b4ac09416fd8a73d","constant_B",600,6,2,-204.58143326645,"success"
6,1006,1,"83a6fae95545d773b4ac09416fd8a73d","constant_B",600,6,3,-204.567949940411,"success"
6,1006,1,"83a6fae95545d773b4ac09416fd8a73d","constant_B",600,6,4,-205.077488840344,"success"
6,1006,1,"83a6fae95545d773b4ac09416fd8a73d","constant_B",600,6,5,-204.972695809993,"success"
7,1007,1,"c23f10d0daa427c993e4ece1079ed751","constant_B",600,1,1,-220.464738256344,"success"
7,1007,1,"c23f10d0daa427c993e4ece1079ed751","constant_B",600,1,2,-220.020535945257,"success"
7,1007,1,"c23f10d0daa427c993e4ece1079ed751","constant_B",600,1,3,-221.501869891231,"success"
7,1007,1,"c23f10d0daa427c993e4ece1079ed751","constant_B",600,1,4,-220.03361316035,"success"
7,1007,1,"c23f10d0daa427c993e4ece1079ed751","constant_B",600,1,5,-219.058480512923,"success"
7,1007,1,"c23f10d0daa427c993e4ece1079ed751","constant_B",600,2,1,-221.199964631616,"success"
7,1007,1,"c23f10d0daa427c993e4ece1079ed751","constant_B",600,2,2,-218.631364080163,"success"
7,1007,1,"c23f10d0daa427c993e4ece1079ed751","constant_B",600,2,3,-219.011503699589,"success"
7,1007,1,"c23f10d0daa427c993e4ece1079ed751","constant_B",600,2,4,-219.286156071963,"success"
7,1007,1,"c23f10d0daa427c993e4ece1079ed751","constant_B",600,2,5,-219.923886494321,"success"
7,1007,1,"c23f10d0daa427c993e4ece1079ed751","constant_B",600,3,1,-218.702280538686,"success"
7,1007,1,"c23f10d0daa427c993e4ece1079ed751","constant_B",600,3,2,-217.825631615994,"success"
7,1007,1,"c23f10d0daa427c993e4ece1079ed751","constant_B",600,3,3,-219.10379299402,"success"
7,1007,1,"c23f10d0daa427c993e4ece1079ed751","constant_B",600,3,4,-218.823272428237,"success"
7,1007,1,"c23f10d0daa427c993e4ece1079ed751","constant_B",600,3,5,-219.86032498855,"success"
7,1007,1,"c23f10d0daa427c993e4ece1079ed751","constant_B",600,4,1,-217.96157785457,"success"
7,1007,1,"c23f10d0daa427c993e4ece1079ed751","constant_B",600,4,2,-219.442975428131,"success"
7,1007,1,"c23f10d0daa427c993e4ece1079ed751","constant_B",600,4,3,-217.442664999673,"success"
7,1007,1,"c23f10d0daa427c993e4ece1079ed751","constant_B",600,4,4,-219.282598362022,"success"
7,1007,1,"c23f10d0daa427c993e4ece1079ed751","constant_B",600,4,5,-217.99097551097,"success"
7,1007,1,"c23f10d0daa427c993e4ece1079ed751","constant_B",600,5,1,-217.374300968994,"success"
7,1007,1,"c23f10d0daa427c993e4ece1079ed751","constant_B",600,5,2,-219.338066518171,"success"
7,1007,1,"c23f10d0daa427c993e4ece1079ed751","constant_B",600,5,3,-219.964712229951,"success"
7,1007,1,"c23f10d0daa427c993e4ece1079ed751","constant_B",600,5,4,-218.354853390943,"success"
