"task_id","simulation_seed","simulation_attempt","observed_data_md5","model","Nmif","week","B_estimate","B_true"
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,2.71428571428571,3.03294263829883,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,2.85714285714286,3.03294263829883,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,3,3.03294263829883,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,3.14285714285714,3.03294263829883,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,3.28571428571429,3.03294263829883,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,3.42857142857143,3.03294263829883,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,3.57142857142857,3.03294263829883,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,3.71428571428571,3.03294263829883,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,3.85714285714286,3.03294263829883,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,4,3.03294263829883,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,4.14285714285714,3.03294263829883,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,4.28571428571429,3.03294263829883,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,4.42857142857143,3.03294263829883,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,4.57142857142857,3.03294263829883,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,4.71428571428571,3.03294263829883,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,4.85714285714286,3.03294263829883,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,5,3.03294263829883,4
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,5.14285714285714,3.03294263829883,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,5.28571428571429,3.03294263829883,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,5.42857142857143,3.03294263829883,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,5.57142857142857,3.03294263829883,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,5.71428571428571,3.03294263829883,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,5.85714285714286,3.03294263829883,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,6,3.03294263829883,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,6.14285714285714,3.03294263829883,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,6.28571428571429,3.03294263829883,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,6.42857142857143,3.03294263829883,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,6.57142857142857,3.03294263829883,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,6.71428571428571,3.03294263829883,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,6.85714285714286,3.03294263829883,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,7,3.03294263829883,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,7.14285714285714,3.03294263829883,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,7.28571428571429,3.03294263829883,2
3,1003,1,"18b73531d17fff4bf85fd3b8b65c91d6","constant_B",600,7.42857142857143,3.03294263829883,2
