"week","reports"
0.142857142857143,0
0.285714285714286,4
0.428571428571429,5
0.571428571428571,3
0.714285714285714,11
0.857142857142857,1
1,15
1.14285714285714,5
1.28571428571429,9
1.42857142857143,13
1.57142857142857,17
1.71428571428571,10
1.85714285714286,19
2,23
2.14285714285714,11
2.28571428571429,25
2.42857142857143,14
2.57142857142857,26
2.71428571428571,34
2.85714285714286,59
3,38
3.14285714285714,51
3.28571428571429,49
3.42857142857143,70
3.57142857142857,51
3.71428571428571,42
3.85714285714286,49
4,93
4.14285714285714,33
4.28571428571429,109
4.42857142857143,87
4.57142857142857,122
4.71428571428571,151
4.85714285714286,170
5,53
5.14285714285714,46
5.28571428571429,25
5.42857142857143,29
5.57142857142857,21
5.71428571428571,12
5.85714285714286,16
6,15
6.14285714285714,10
6.28571428571429,5
6.42857142857143,5
6.57142857142857,5
6.71428571428571,8
6.85714285714286,4
7,3
7.14285714285714,3
7.28571428571429,1
7.42857142857143,3
7.57142857142857,1
7.71428571428571,3
7.85714285714286,1
8,2
8.14285714285714,0
8.28571428571428,0
8.42857142857143,3
8.57142857142857,4
8.71428571428571,3
8.85714285714286,0
9,0
9.14285714285714,0
9.28571428571428,0
9.42857142857143,0
9.57142857142857,0
9.71428571428571,0
9.85714285714286,1
10,0
